date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
"2020-03-22","ITA","Lazio","Roma",41.89277,12.48367,1049,1049,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Lazio","Roma",0,156,5.049856,.1226025,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Lazio","Roma",41.89277,12.48367,1171,1171,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Lazio","Roma",0,122,4.804021,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Lazio","Roma",41.89277,12.48367,1287,1287,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Lazio","Roma",0,116,4.75359,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Lazio","Roma",41.89277,12.48367,1428,1428,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Lazio","Roma",0,141,4.94876,.1951699,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Lazio","Roma",41.89277,12.48367,1567,1567,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Lazio","Roma",0,139,4.934474,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Lazio","Roma",41.89277,12.48367,1703,1703,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Lazio","Roma",0,136,4.912655,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Lazio","Roma",41.89277,12.48367,1839,1839,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Lazio","Roma",0,136,4.912655,0,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Lazio","Roma",41.89277,12.48367,1945,1945,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Lazio","Roma",0,106,4.663439,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Lazio","Roma",41.89277,12.48367,2068,2068,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Lazio","Roma",0,123,4.812184,.1487451,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Lazio","Roma",41.89277,12.48367,2186,2186,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Lazio","Roma",0,118,4.770685,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Lazio","Roma",41.89277,12.48367,2260,2260,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Lazio","Roma",0,74,4.304065,,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Lazio","Roma",41.89277,12.48367,2393,2393,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Lazio","Roma",0,133,4.890349,.5862837,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Lazio","Roma",41.89277,12.48367,2503,2503,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Lazio","Roma",0,110,4.70048,,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Lazio","Roma",41.89277,12.48367,2620,2620,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Lazio","Roma",0,117,4.762174,.0616937,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Lazio","Roma",41.89277,12.48367,2714,2714,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Lazio","Roma",0,94,4.543295,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Lazio","Roma",41.89277,12.48367,2769,2769,4342212,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Lazio","Roma",0,55,4.007333,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Veneto","Rovigo",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Veneto","Rovigo",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Veneto","Rovigo",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Veneto","Rovigo",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,01mar2020,0,3,2020,1,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-02","ITA","Veneto","Rovigo",45.07107,11.79007,,0,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,02mar2020,1,3,2020,2,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-03","ITA","Veneto","Rovigo",45.07107,11.79007,,1,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,03mar2020,2,3,2020,3,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-04","ITA","Veneto","Rovigo",45.07107,11.79007,,4,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,04mar2020,3,3,2020,4,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-05","ITA","Veneto","Rovigo",45.07107,11.79007,,5,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,05mar2020,4,3,2020,5,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-06","ITA","Veneto","Rovigo",45.07107,11.79007,,5,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,06mar2020,5,3,2020,6,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-07","ITA","Veneto","Rovigo",45.07107,11.79007,,5,234937,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,07mar2020,6,3,2020,7,"Veneto","Rovigo",0,,,,,,.5,.5,.4983333,1,0,0,0
"2020-03-08","ITA","Veneto","Rovigo",45.07107,11.79007,,5,234937,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Veneto","Rovigo",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Veneto","Rovigo",45.07107,11.79007,,7,234937,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Veneto","Rovigo",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Veneto","Rovigo",45.07107,11.79007,10,10,234937,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Veneto","Rovigo",0,,,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Veneto","Rovigo",45.07107,11.79007,,12,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Veneto","Rovigo",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Veneto","Rovigo",45.07107,11.79007,13,13,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Veneto","Rovigo",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Veneto","Rovigo",45.07107,11.79007,16,16,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Veneto","Rovigo",0,3,1.098612,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Veneto","Rovigo",45.07107,11.79007,27,27,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Veneto","Rovigo",0,11,2.397895,1.299283,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Veneto","Rovigo",45.07107,11.79007,27,27,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Veneto","Rovigo",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Veneto","Rovigo",45.07107,11.79007,27,27,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Veneto","Rovigo",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Veneto","Rovigo",45.07107,11.79007,28,28,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Veneto","Rovigo",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Veneto","Rovigo",45.07107,11.79007,33,33,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Veneto","Rovigo",0,5,1.609438,1.609438,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Veneto","Rovigo",45.07107,11.79007,52,52,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Veneto","Rovigo",0,19,2.944439,1.335001,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Veneto","Rovigo",45.07107,11.79007,67,67,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Veneto","Rovigo",0,15,2.70805,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Veneto","Rovigo",45.07107,11.79007,68,68,234937,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Veneto","Rovigo",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Veneto","Rovigo",45.07107,11.79007,76,76,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Veneto","Rovigo",0,8,2.079442,2.079442,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Veneto","Rovigo",45.07107,11.79007,80,80,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Veneto","Rovigo",0,4,1.386294,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Veneto","Rovigo",45.07107,11.79007,82,82,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Veneto","Rovigo",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Veneto","Rovigo",45.07107,11.79007,87,87,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Veneto","Rovigo",0,5,1.609438,.9162908,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Veneto","Rovigo",45.07107,11.79007,110,110,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Veneto","Rovigo",0,23,3.135494,1.526056,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Veneto","Rovigo",45.07107,11.79007,122,122,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Veneto","Rovigo",0,12,2.484907,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Veneto","Rovigo",45.07107,11.79007,122,122,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Veneto","Rovigo",0,0,,,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Veneto","Rovigo",45.07107,11.79007,125,125,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Veneto","Rovigo",0,3,1.098612,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Veneto","Rovigo",45.07107,11.79007,131,131,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Veneto","Rovigo",0,6,1.791759,.6931472,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Veneto","Rovigo",45.07107,11.79007,136,136,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Veneto","Rovigo",0,5,1.609438,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Veneto","Rovigo",45.07107,11.79007,140,140,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Veneto","Rovigo",0,4,1.386294,,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Veneto","Rovigo",45.07107,11.79007,152,152,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Veneto","Rovigo",0,12,2.484907,1.098612,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Veneto","Rovigo",45.07107,11.79007,180,180,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Veneto","Rovigo",0,28,3.332205,.8472979,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Veneto","Rovigo",45.07107,11.79007,184,184,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Veneto","Rovigo",0,4,1.386294,,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Veneto","Rovigo",45.07107,11.79007,186,186,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Veneto","Rovigo",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Veneto","Rovigo",45.07107,11.79007,203,203,234937,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Veneto","Rovigo",0,17,2.833213,2.140066,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Campania","Salerno",0,,,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Campania","Salerno",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Campania","Salerno",0,,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Campania","Salerno",40.67822,14.7594,,0,1098513,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Campania","Salerno",0,,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Campania","Salerno",40.67822,14.7594,15,15,1098513,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Campania","Salerno",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Campania","Salerno",40.67822,14.7594,17,17,1098513,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Campania","Salerno",0,2,.6931472,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Campania","Salerno",40.67822,14.7594,17,17,1098513,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Campania","Salerno",0,0,,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Campania","Salerno",40.67822,14.7594,17,17,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Campania","Salerno",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Campania","Salerno",40.67822,14.7594,18,18,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Campania","Salerno",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Campania","Salerno",40.67822,14.7594,20,20,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Campania","Salerno",0,2,.6931472,.6931472,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Campania","Salerno",40.67822,14.7594,31,31,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Campania","Salerno",0,11,2.397895,1.704748,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Campania","Salerno",40.67822,14.7594,49,49,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Campania","Salerno",0,18,2.890372,.4924765,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Campania","Salerno",40.67822,14.7594,57,57,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Campania","Salerno",0,8,2.079442,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Campania","Salerno",40.67822,14.7594,65,65,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Campania","Salerno",0,8,2.079442,0,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Campania","Salerno",40.67822,14.7594,,77,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Campania","Salerno",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Campania","Salerno",40.67822,14.7594,92,92,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Campania","Salerno",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Campania","Salerno",40.67822,14.7594,115,115,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Campania","Salerno",0,23,3.135494,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Campania","Salerno",40.67822,14.7594,126,126,1098513,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Campania","Salerno",0,11,2.397895,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Campania","Salerno",40.67822,14.7594,157,157,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Campania","Salerno",0,31,3.433987,1.036092,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Campania","Salerno",40.67822,14.7594,179,179,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Campania","Salerno",0,22,3.091043,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Campania","Salerno",40.67822,14.7594,182,182,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Campania","Salerno",0,3,1.098612,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Campania","Salerno",40.67822,14.7594,220,220,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Campania","Salerno",0,38,3.637586,2.538974,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Campania","Salerno",40.67822,14.7594,244,244,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Campania","Salerno",0,24,3.178054,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Campania","Salerno",40.67822,14.7594,244,244,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Campania","Salerno",0,0,,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Campania","Salerno",40.67822,14.7594,307,307,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Campania","Salerno",0,63,4.143135,,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Campania","Salerno",40.67822,14.7594,323,323,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Campania","Salerno",0,16,2.772589,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Campania","Salerno",40.67822,14.7594,338,338,1098513,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Campania","Salerno",0,15,2.70805,,,,1,1,1,1,.5,1,.67
