totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6
25,"Västerbotten",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Västerbotten",0,,,,,,0,0,0,0,0,0
59,"Västerbotten",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Västerbotten",0,,,,,,0,0,0,0,0,0
33,"Västerbotten",0,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Västerbotten",0,,,,,,0,0,0,0,0,0
46,"Västerbotten",0,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Västerbotten",0,,,,,,0,0,0,0,0,0
101,"Västerbotten",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Västerbotten",0,,,,,,0,0,0,0,0,0
98,"Västerbotten",8,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Västerbotten",0,,,,,,0,0,0,0,0,0
196,"Västerbotten",0,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Västerbotten",0,,,,,,0,0,0,0,0,0
151,"Västerbotten",1,"2020-03-12",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Västerbotten",0,,,,,,0,0,0,1,0,0
152,"Västerbotten",0,"2020-03-13",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Västerbotten",0,,,,,,0,0,0,1,0,0
71,"Västerbotten",3,"2020-03-14",12,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Västerbotten",0,,,,,,0,0,0,1,0,0
69,"Västerbotten",1,"2020-03-15",13,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Västerbotten",0,1,0,,,,0,0,0,1,0,0
83,"Västerbotten",2,"2020-03-16",15,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Västerbotten",0,2,.6931472,.6931472,,,0,0,0,1,0,0
119,"Västerbotten",3,"2020-03-17",18,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Västerbotten",0,3,1.098612,.4054651,,,0,0,0,1,0,0
145,"Västerbotten",3,"2020-03-18",21,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Västerbotten",0,3,1.098612,0,,,1,0,0,1,0,0
143,"Västerbotten",2,"2020-03-19",23,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Västerbotten",0,2,.6931472,,,,1,0,0,1,0,1
180,"Västerbotten",5,"2020-03-20",28,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Västerbotten",0,5,1.609438,.9162908,,,1,0,0,1,0,1
134,"Västerbotten",0,"2020-03-21",28,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Västerbotten",0,0,,,,,1,0,0,1,0,1
118,"Västerbotten",1,"2020-03-22",29,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Västerbotten",0,1,0,,,,1,0,0,1,0,1
182,"Västerbotten",0,"2020-03-23",29,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Västerbotten",0,0,,,,,1,0,0,1,0,1
230,"Västerbotten",3,"2020-03-24",32,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Västerbotten",0,3,1.098612,,,,1,0,0,1,0,1
314,"Västerbotten",4,"2020-03-25",36,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Västerbotten",0,4,1.386294,.2876821,,,1,1,0,1,0,1
286,"Västerbotten",3,"2020-03-26",39,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Västerbotten",0,3,1.098612,,,,1,1,0,1,0,1
365,"Västerbotten",2,"2020-03-27",41,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Västerbotten",0,2,.6931472,,,,1,1,0,1,0,1
300,"Västerbotten",5,"2020-03-28",46,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Västerbotten",0,5,1.609438,.9162908,,,1,1,0,1,0,1
280,"Västerbotten",1,"2020-03-29",47,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Västerbotten",0,1,0,,,,1,1,0,1,0,1
416,"Västerbotten",7,"2020-03-30",54,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Västerbotten",0,7,1.94591,1.94591,,,1,1,0,1,0,1
475,"Västerbotten",8,"2020-03-31",62,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Västerbotten",0,8,2.079442,.1335315,,,1,1,0,1,0,1
486,"Västerbotten",5,"2020-04-01",67,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Västerbotten",0,5,1.609438,,,,1,1,1,1,0,1
554,"Västerbotten",12,"2020-04-02",79,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Västerbotten",0,12,2.484907,.8754687,,,1,1,1,1,0,1
601,"Västerbotten",17,"2020-04-03",96,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Västerbotten",0,17,2.833213,.3483067,,,1,1,1,1,0,1
357,"Västerbotten",17,"2020-04-04",113,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Västerbotten",0,17,2.833213,0,,,1,1,1,1,1,1
340,"Västerbotten",8,"2020-04-05",121,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Västerbotten",0,8,2.079442,,,,1,1,1,1,1,1
389,"Västerbotten",4,"2020-04-06",125,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Västerbotten",0,4,1.386294,,,,1,1,1,1,1,1
30,"Västernorrland",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Västernorrland",0,,,,,,0,0,0,0,0,0
25,"Västernorrland",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Västernorrland",0,,,,,,0,0,0,0,0,0
59,"Västernorrland",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Västernorrland",0,,,,,,0,0,0,0,0,0
33,"Västernorrland",0,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Västernorrland",0,,,,,,0,0,0,0,0,0
46,"Västernorrland",0,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Västernorrland",0,,,,,,0,0,0,0,0,0
101,"Västernorrland",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Västernorrland",0,,,,,,0,0,0,0,0,0
98,"Västernorrland",6,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Västernorrland",0,,,,,,0,0,0,0,0,0
196,"Västernorrland",0,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Västernorrland",0,,,,,,0,0,0,0,0,0
151,"Västernorrland",3,"2020-03-12",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Västernorrland",0,,,,,,0,0,0,1,0,0
152,"Västernorrland",2,"2020-03-13",11,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Västernorrland",0,,,,,,0,0,0,1,0,0
71,"Västernorrland",0,"2020-03-14",11,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Västernorrland",0,0,,,,,0,0,0,1,0,0
69,"Västernorrland",0,"2020-03-15",11,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Västernorrland",0,0,,,,,0,0,0,1,0,0
83,"Västernorrland",1,"2020-03-16",12,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Västernorrland",0,1,0,,,,0,0,0,1,0,0
119,"Västernorrland",1,"2020-03-17",13,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Västernorrland",0,1,0,0,,,0,0,0,1,0,0
145,"Västernorrland",1,"2020-03-18",14,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Västernorrland",0,1,0,0,,,1,0,0,1,0,0
143,"Västernorrland",0,"2020-03-19",14,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Västernorrland",0,0,,,,,1,0,0,1,0,1
180,"Västernorrland",0,"2020-03-20",14,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Västernorrland",0,0,,,,,1,0,0,1,0,1
134,"Västernorrland",0,"2020-03-21",14,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Västernorrland",0,0,,,,,1,0,0,1,0,1
118,"Västernorrland",0,"2020-03-22",14,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Västernorrland",0,0,,,,,1,0,0,1,0,1
182,"Västernorrland",2,"2020-03-23",16,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Västernorrland",0,2,.6931472,,,,1,0,0,1,0,1
230,"Västernorrland",2,"2020-03-24",18,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Västernorrland",0,2,.6931472,0,,,1,0,0,1,0,1
314,"Västernorrland",2,"2020-03-25",20,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Västernorrland",0,2,.6931472,0,,,1,1,0,1,0,1
286,"Västernorrland",3,"2020-03-26",23,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Västernorrland",0,3,1.098612,.4054651,,,1,1,0,1,0,1
365,"Västernorrland",2,"2020-03-27",25,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Västernorrland",0,2,.6931472,,,,1,1,0,1,0,1
300,"Västernorrland",2,"2020-03-28",27,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Västernorrland",0,2,.6931472,0,,,1,1,0,1,0,1
280,"Västernorrland",9,"2020-03-29",36,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Västernorrland",0,9,2.197225,1.504077,,,1,1,0,1,0,1
416,"Västernorrland",6,"2020-03-30",42,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Västernorrland",0,6,1.791759,,,,1,1,0,1,0,1
475,"Västernorrland",13,"2020-03-31",55,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Västernorrland",0,13,2.564949,.7731898,,,1,1,0,1,0,1
486,"Västernorrland",2,"2020-04-01",57,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Västernorrland",0,2,.6931472,,,,1,1,1,1,0,1
554,"Västernorrland",1,"2020-04-02",58,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Västernorrland",0,1,0,,,,1,1,1,1,0,1
601,"Västernorrland",3,"2020-04-03",61,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Västernorrland",0,3,1.098612,1.098612,,,1,1,1,1,0,1
357,"Västernorrland",6,"2020-04-04",67,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Västernorrland",0,6,1.791759,.6931472,,,1,1,1,1,1,1
340,"Västernorrland",2,"2020-04-05",69,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Västernorrland",0,2,.6931472,,,,1,1,1,1,1,1
389,"Västernorrland",4,"2020-04-06",73,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Västernorrland",0,4,1.386294,.6931472,,,1,1,1,1,1,1
30,"Västmanland",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Västmanland",0,,,,,,0,0,0,0,0,0
25,"Västmanland",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Västmanland",0,,,,,,0,0,0,0,0,0
59,"Västmanland",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Västmanland",0,,,,,,0,0,0,0,0,0
33,"Västmanland",0,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Västmanland",0,,,,,,0,0,0,0,0,0
46,"Västmanland",0,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Västmanland",0,,,,,,0,0,0,0,0,0
101,"Västmanland",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Västmanland",0,,,,,,0,0,0,0,0,0
98,"Västmanland",0,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Västmanland",0,,,,,,0,0,0,0,0,0
196,"Västmanland",0,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Västmanland",0,,,,,,0,0,0,0,0,0
151,"Västmanland",0,"2020-03-12",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Västmanland",0,,,,,,0,0,0,1,0,0
152,"Västmanland",5,"2020-03-13",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Västmanland",0,,,,,,0,0,0,1,0,0
71,"Västmanland",0,"2020-03-14",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Västmanland",0,,,,,,0,0,0,1,0,0
69,"Västmanland",0,"2020-03-15",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Västmanland",0,,,,,,0,0,0,1,0,0
83,"Västmanland",7,"2020-03-16",12,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Västmanland",0,,,,,,0,0,0,1,0,0
119,"Västmanland",6,"2020-03-17",18,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Västmanland",0,6,1.791759,,,,0,0,0,1,0,0
145,"Västmanland",0,"2020-03-18",18,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Västmanland",0,0,,,,,1,0,0,1,0,0
143,"Västmanland",1,"2020-03-19",19,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Västmanland",0,1,0,,,,1,0,0,1,0,1
180,"Västmanland",2,"2020-03-20",21,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Västmanland",0,2,.6931472,.6931472,,,1,0,0,1,0,1
134,"Västmanland",0,"2020-03-21",21,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Västmanland",0,0,,,,,1,0,0,1,0,1
118,"Västmanland",0,"2020-03-22",21,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Västmanland",0,0,,,,,1,0,0,1,0,1
182,"Västmanland",3,"2020-03-23",24,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Västmanland",0,3,1.098612,,,,1,0,0,1,0,1
230,"Västmanland",4,"2020-03-24",28,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Västmanland",0,4,1.386294,.2876821,,,1,0,0,1,0,1
314,"Västmanland",3,"2020-03-25",31,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Västmanland",0,3,1.098612,,,,1,1,0,1,0,1
286,"Västmanland",5,"2020-03-26",36,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Västmanland",0,5,1.609438,.5108256,,,1,1,0,1,0,1
365,"Västmanland",11,"2020-03-27",47,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Västmanland",0,11,2.397895,.7884574,,,1,1,0,1,0,1
300,"Västmanland",3,"2020-03-28",50,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Västmanland",0,3,1.098612,,,,1,1,0,1,0,1
280,"Västmanland",0,"2020-03-29",50,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Västmanland",0,0,,,,,1,1,0,1,0,1
416,"Västmanland",23,"2020-03-30",73,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Västmanland",0,23,3.135494,,,,1,1,0,1,0,1
475,"Västmanland",10,"2020-03-31",83,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Västmanland",0,10,2.302585,,,,1,1,0,1,0,1
486,"Västmanland",11,"2020-04-01",94,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Västmanland",0,11,2.397895,.0953102,,,1,1,1,1,0,1
554,"Västmanland",18,"2020-04-02",112,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Västmanland",0,18,2.890372,.4924765,,,1,1,1,1,0,1
601,"Västmanland",27,"2020-04-03",139,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Västmanland",0,27,3.295837,.4054651,,,1,1,1,1,0,1
357,"Västmanland",14,"2020-04-04",153,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Västmanland",0,14,2.639057,,,,1,1,1,1,1,1
340,"Västmanland",7,"2020-04-05",160,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Västmanland",0,7,1.94591,,,,1,1,1,1,1,1
389,"Västmanland",18,"2020-04-06",178,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Västmanland",0,18,2.890372,.9444617,,,1,1,1,1,1,1
30,"Västra_Götaland",1,"2020-03-04",12,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Västra_Götaland",0,,,,,,0,0,0,0,0,0
25,"Västra_Götaland",1,"2020-03-05",13,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Västra_Götaland",0,1,0,,,,0,0,0,0,0,0
59,"Västra_Götaland",1,"2020-03-06",14,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Västra_Götaland",0,1,0,0,,,0,0,0,0,0,0
33,"Västra_Götaland",5,"2020-03-07",19,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Västra_Götaland",0,5,1.609438,1.609438,,,0,0,0,0,0,0
46,"Västra_Götaland",11,"2020-03-08",30,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Västra_Götaland",0,11,2.397895,.7884574,,,0,0,0,0,0,0
101,"Västra_Götaland",15,"2020-03-09",45,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Västra_Götaland",0,15,2.70805,.3101549,,,0,0,0,0,0,0
98,"Västra_Götaland",13,"2020-03-10",58,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Västra_Götaland",0,13,2.564949,,,,0,0,0,0,0,0
196,"Västra_Götaland",57,"2020-03-11",115,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Västra_Götaland",0,57,4.043051,1.478102,,,0,0,0,0,0,0
151,"Västra_Götaland",19,"2020-03-12",134,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Västra_Götaland",0,19,2.944439,,,,0,0,0,1,0,0
152,"Västra_Götaland",19,"2020-03-13",153,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Västra_Götaland",0,19,2.944439,0,,,0,0,0,1,0,0
71,"Västra_Götaland",5,"2020-03-14",158,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Västra_Götaland",0,5,1.609438,,,,0,0,0,1,0,0
69,"Västra_Götaland",18,"2020-03-15",176,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Västra_Götaland",0,18,2.890372,1.280934,,,0,0,0,1,0,0
83,"Västra_Götaland",6,"2020-03-16",182,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Västra_Götaland",0,6,1.791759,,,,0,0,0,1,0,0
119,"Västra_Götaland",13,"2020-03-17",195,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Västra_Götaland",0,13,2.564949,.7731898,,,0,0,0,1,0,0
145,"Västra_Götaland",10,"2020-03-18",205,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Västra_Götaland",0,10,2.302585,,,,1,0,0,1,0,0
143,"Västra_Götaland",14,"2020-03-19",219,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Västra_Götaland",0,14,2.639057,.3364723,,,1,0,0,1,0,1
180,"Västra_Götaland",23,"2020-03-20",242,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Västra_Götaland",0,23,3.135494,.4964368,,,1,0,0,1,0,1
134,"Västra_Götaland",8,"2020-03-21",250,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Västra_Götaland",0,8,2.079442,,,,1,0,0,1,0,1
118,"Västra_Götaland",4,"2020-03-22",254,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Västra_Götaland",0,4,1.386294,,,,1,0,0,1,0,1
182,"Västra_Götaland",9,"2020-03-23",263,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Västra_Götaland",0,9,2.197225,.8109303,,,1,0,0,1,0,1
230,"Västra_Götaland",10,"2020-03-24",273,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Västra_Götaland",0,10,2.302585,.1053605,,,1,0,0,1,0,1
314,"Västra_Götaland",19,"2020-03-25",292,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Västra_Götaland",0,19,2.944439,.6418538,,,1,1,0,1,0,1
286,"Västra_Götaland",20,"2020-03-26",312,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Västra_Götaland",0,20,2.995732,.0512934,,,1,1,0,1,0,1
365,"Västra_Götaland",18,"2020-03-27",330,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Västra_Götaland",0,18,2.890372,,,,1,1,0,1,0,1
300,"Västra_Götaland",25,"2020-03-28",355,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Västra_Götaland",0,25,3.218876,.3285041,,,1,1,0,1,0,1
280,"Västra_Götaland",15,"2020-03-29",370,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Västra_Götaland",0,15,2.70805,,,,1,1,0,1,0,1
