totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,datum,provincienaam,aantal,home_isolation,travel_ban_intl,p_nl_1,p_nl_2,p_nl_3,p_nl_4,p_nl_5
NA,Noord-Brabant,NA,2020-03-24,11656,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Noord-Brabant,1,1685,7.429521,0.110981,0.184025,0.1321398,0,0,0,0,0,0,NL,2020-03-24,Noord-Brabant,1685,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-25,13517,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Noord-Brabant,1,1861,7.528869,0.0993485,0.184025,0.1570294,0,0,0,0,0,0,NL,2020-03-25,Noord-Brabant,1861,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-26,15617,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Noord-Brabant,1,2100,7.649693,0.1208234,0.184025,0.1718274,0,0,0,0,0,0,NL,2020-03-26,Noord-Brabant,2100,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-27,18043,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Noord-Brabant,1,2426,7.793999,0.1443067,0.184025,0.1405116,0,0,0,0,0,0,NL,2020-03-27,Noord-Brabant,2426,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-28,20721,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Noord-Brabant,1,2678,7.892826,0.0988264,0.184025,0.1280638,0,0,0,0,0,0,NL,2020-03-28,Noord-Brabant,2678,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-29,23671,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Noord-Brabant,1,2950,7.989561,0.096735,0.184025,0.1163079,0,0,0,0,0,0,NL,2020-03-29,Noord-Brabant,2950,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-30,26833,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Noord-Brabant,1,3162,8.05896,0.0693994,0.184025,0.0673969,0,0,0,0,0,0,NL,2020-03-30,Noord-Brabant,3162,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-03-31,30245,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Noord-Brabant,1,3412,8.135054,0.0760937,0.184025,0.0986428,0,0,0,0,0,0,NL,2020-03-31,Noord-Brabant,3412,1,1,1,1,1,1,1
NA,Noord-Brabant,NA,2020-04-01,33805,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Noord-Brabant,1,3560,8.177516,0.0424623,0.184025,0.0914801,0,0,0,0,0,0,NL,2020-04-01,Noord-Brabant,3560,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-04,21,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Noord-Holland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-04,Noord-Holland,7,0,0,0,0,0,0,0
NA,Noord-Holland,NA,2020-03-05,30,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Noord-Holland,0,9,2.197225,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-05,Noord-Holland,9,0,0,0,0,0,0,0
NA,Noord-Holland,NA,2020-03-06,40,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Noord-Holland,0,10,2.302585,0.1053605,NA,NA,0,0,0,0,0,0,NL,2020-03-06,Noord-Holland,10,1,0,0,0,1,0,0
NA,Noord-Holland,NA,2020-03-07,57,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Noord-Holland,0,17,2.833213,0.5306282,NA,NA,0,0,0,0,0,0,NL,2020-03-07,Noord-Holland,17,1,0,0,0,1,0,0
NA,Noord-Holland,NA,2020-03-08,79,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Noord-Holland,0,22,3.091043,0.2578292,NA,NA,0,0,0,0,0,0,NL,2020-03-08,Noord-Holland,22,1,0,0,0,1,0,0
NA,Noord-Holland,NA,2020-03-09,102,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,Noord-Holland,0,23,3.135494,0.0444517,NA,NA,0,0,0,0,0,0,NL,2020-03-09,Noord-Holland,23,1,0,0,0,1,0,0
NA,Noord-Holland,NA,2020-03-10,132,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,10mar2020,2,3,2020,10,Noord-Holland,0,30,3.401197,0.2657032,NA,NA,0,0,0,0,0,0,NL,2020-03-10,Noord-Holland,30,1,0,0,1,1,0,0
NA,Noord-Holland,NA,2020-03-11,167,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,11mar2020,3,3,2020,11,Noord-Holland,0,35,3.555348,0.1541507,NA,NA,0,0,0,0,0,0,NL,2020-03-11,Noord-Holland,35,1,0,0,1,1,0,0
NA,Noord-Holland,NA,2020-03-12,209,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,12mar2020,4,3,2020,12,Noord-Holland,0,42,3.73767,0.1823215,NA,NA,0,0,0,0,0,0,NL,2020-03-12,Noord-Holland,42,1,0,1,1,1,0,0
NA,Noord-Holland,NA,2020-03-13,272,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,13mar2020,5,3,2020,13,Noord-Holland,0,63,4.143135,0.4054649,NA,NA,0,0,0,0,0,0,NL,2020-03-13,Noord-Holland,63,1,0,1,1,1,0,0
NA,Noord-Holland,NA,2020-03-14,355,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,14mar2020,6,3,2020,14,Noord-Holland,0,83,4.41884,0.2757058,NA,NA,0,0,0,0,0,0,NL,2020-03-14,Noord-Holland,83,1,0,1,1,1,0,0
NA,Noord-Holland,NA,2020-03-15,445,1,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Noord-Holland,0,90,4.49981,0.0809693,NA,NA,0,0,0,0,0,0,NL,2020-03-15,Noord-Holland,90,1,0,1,1,1,1,0
NA,Noord-Holland,NA,2020-03-16,560,3,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Noord-Holland,0,115,4.744932,0.2451224,NA,NA,0,0,0,0,0,0,NL,2020-03-16,Noord-Holland,115,1,0,1,1,1,1,0
NA,Noord-Holland,NA,2020-03-17,711,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Noord-Holland,0,151,5.01728,0.2723475,NA,NA,0,0,0,0,0,0,NL,2020-03-17,Noord-Holland,151,1,0,1,1,1,1,0
NA,Noord-Holland,NA,2020-03-18,884,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Noord-Holland,0,173,5.153292,0.1360121,NA,NA,0,0,0,0,0,0,NL,2020-03-18,Noord-Holland,173,1,0,1,1,1,1,0
NA,Noord-Holland,NA,2020-03-19,1128,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Noord-Holland,0,244,5.497168,0.3438764,NA,NA,0,0,0,0,0,0,NL,2020-03-19,Noord-Holland,244,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-20,1455,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Noord-Holland,0,327,5.78996,0.2927923,NA,NA,0,0,0,0,0,0,NL,2020-03-20,Noord-Holland,327,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-21,1884,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Noord-Holland,0,429,6.061457,0.2714968,NA,NA,0,0,0,0,0,0,NL,2020-03-21,Noord-Holland,429,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-22,2383,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Noord-Holland,0,499,6.212606,0.1511488,NA,NA,0,0,0,0,0,0,NL,2020-03-22,Noord-Holland,499,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-23,2943,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Noord-Holland,0,560,6.327937,0.1153307,NA,NA,0,0,0,0,0,0,NL,2020-03-23,Noord-Holland,560,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-24,3639,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Noord-Holland,0,696,6.54535,0.2174129,NA,NA,0,0,0,0,0,0,NL,2020-03-24,Noord-Holland,696,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-25,4464,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Noord-Holland,0,825,6.715384,0.1700339,NA,NA,0,0,0,0,0,0,NL,2020-03-25,Noord-Holland,825,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-26,5446,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Noord-Holland,0,982,6.889591,0.1742077,NA,NA,0,0,0,0,0,0,NL,2020-03-26,Noord-Holland,982,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-27,6621,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Noord-Holland,0,1175,7.069024,0.1794324,NA,NA,0,0,0,0,0,0,NL,2020-03-27,Noord-Holland,1175,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-28,7956,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Noord-Holland,0,1335,7.196687,0.1276631,NA,NA,0,0,0,0,0,0,NL,2020-03-28,Noord-Holland,1335,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-29,9440,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Noord-Holland,0,1484,7.302496,0.1058097,NA,NA,0,0,0,0,0,0,NL,2020-03-29,Noord-Holland,1484,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-30,11069,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Noord-Holland,0,1629,7.395721,0.093225,NA,NA,0,0,0,0,0,0,NL,2020-03-30,Noord-Holland,1629,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-03-31,12914,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Noord-Holland,0,1845,7.520235,0.1245131,NA,NA,0,0,0,0,0,0,NL,2020-03-31,Noord-Holland,1845,1,1,1,1,1,1,1
NA,Noord-Holland,NA,2020-04-01,14931,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Noord-Holland,0,2017,7.609366,0.0891318,NA,NA,0,0,0,0,0,0,NL,2020-04-01,Noord-Holland,2017,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-05,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Overijssel,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-05,Overijssel,1,0,0,0,0,0,0,0
NA,Overijssel,NA,2020-03-06,NA,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Overijssel,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-06,Overijssel,1,1,0,0,0,1,0,0
NA,Overijssel,NA,2020-03-07,NA,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Overijssel,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-07,Overijssel,4,1,0,0,0,1,0,0
NA,Overijssel,NA,2020-03-08,15,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Overijssel,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-08,Overijssel,9,1,0,0,0,1,0,0
NA,Overijssel,NA,2020-03-09,25,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,Overijssel,0,10,2.302585,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-09,Overijssel,10,1,0,0,0,1,0,0
NA,Overijssel,NA,2020-03-10,35,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,10mar2020,2,3,2020,10,Overijssel,0,10,2.302585,0,NA,NA,0,0,0,0,0,0,NL,2020-03-10,Overijssel,10,1,0,0,1,1,0,0
NA,Overijssel,NA,2020-03-11,47,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,11mar2020,3,3,2020,11,Overijssel,0,12,2.484907,0.1823215,NA,NA,0,0,0,0,0,0,NL,2020-03-11,Overijssel,12,1,0,0,1,1,0,0
NA,Overijssel,NA,2020-03-12,60,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,12mar2020,4,3,2020,12,Overijssel,0,13,2.564949,0.0800426,NA,NA,0,0,0,0,0,0,NL,2020-03-12,Overijssel,13,1,0,1,1,1,0,0
NA,Overijssel,NA,2020-03-13,78,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,13mar2020,5,3,2020,13,Overijssel,0,18,2.890372,0.3254225,NA,NA,0,0,0,0,0,0,NL,2020-03-13,Overijssel,18,1,0,1,1,1,0,0
NA,Overijssel,NA,2020-03-14,101,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,14mar2020,6,3,2020,14,Overijssel,0,23,3.135494,0.2451224,NA,NA,0,0,0,0,0,0,NL,2020-03-14,Overijssel,23,1,0,1,1,1,0,0
NA,Overijssel,NA,2020-03-15,129,1,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Overijssel,0,28,3.332205,0.1967103,NA,NA,0,0,0,0,0,0,NL,2020-03-15,Overijssel,28,1,0,1,1,1,1,0
NA,Overijssel,NA,2020-03-16,165,3,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Overijssel,0,36,3.583519,0.2513144,NA,NA,0,0,0,0,0,0,NL,2020-03-16,Overijssel,36,1,0,1,1,1,1,0
NA,Overijssel,NA,2020-03-17,210,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Overijssel,0,45,3.806663,0.2231436,NA,NA,0,0,0,0,0,0,NL,2020-03-17,Overijssel,45,1,0,1,1,1,1,0
NA,Overijssel,NA,2020-03-18,268,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Overijssel,0,58,4.060443,0.2537804,NA,NA,0,0,0,0,0,0,NL,2020-03-18,Overijssel,58,1,0,1,1,1,1,0
NA,Overijssel,NA,2020-03-19,341,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Overijssel,0,73,4.29046,0.2300167,NA,NA,0,0,0,0,0,0,NL,2020-03-19,Overijssel,73,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-20,439,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Overijssel,0,98,4.584968,0.294508,NA,NA,0,0,0,0,0,0,NL,2020-03-20,Overijssel,98,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-21,600,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Overijssel,0,161,5.081404,0.4964366,NA,NA,0,0,0,0,0,0,NL,2020-03-21,Overijssel,161,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-22,787,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Overijssel,0,187,5.231109,0.1497045,NA,NA,0,0,0,0,0,0,NL,2020-03-22,Overijssel,187,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-23,1003,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Overijssel,0,216,5.375278,0.1441698,NA,NA,0,0,0,0,0,0,NL,2020-03-23,Overijssel,216,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-24,1250,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Overijssel,0,247,5.509388,0.13411,NA,NA,0,0,0,0,0,0,NL,2020-03-24,Overijssel,247,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-25,1566,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Overijssel,0,316,5.755742,0.2463536,NA,NA,0,0,0,0,0,0,NL,2020-03-25,Overijssel,316,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-26,1951,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Overijssel,0,385,5.953243,0.1975012,NA,NA,0,0,0,0,0,0,NL,2020-03-26,Overijssel,385,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-27,2394,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Overijssel,0,443,6.09357,0.1403265,NA,NA,0,0,0,0,0,0,NL,2020-03-27,Overijssel,443,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-28,2905,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Overijssel,0,511,6.23637,0.1427999,NA,NA,0,0,0,0,0,0,NL,2020-03-28,Overijssel,511,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-29,3488,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Overijssel,0,583,6.368187,0.1318173,NA,NA,0,0,0,0,0,0,NL,2020-03-29,Overijssel,583,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-30,4128,3,3,2,3,0,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Overijssel,0,640,6.461468,0.0932813,NA,NA,0,0,0,0,0,0,NL,2020-03-30,Overijssel,640,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-03-31,4826,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Overijssel,0,698,6.548219,0.086751,NA,NA,0,0,0,0,0,0,NL,2020-03-31,Overijssel,698,1,1,1,1,1,1,1
NA,Overijssel,NA,2020-04-01,5605,3,3,2,3,1,2,1,3,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Overijssel,0,779,6.658011,0.1097918,NA,NA,0,0,0,0,0,0,NL,2020-04-01,Overijssel,779,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-04,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Utrecht,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-04,Utrecht,3,0,0,0,0,0,0,0
NA,Utrecht,NA,2020-03-05,29,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Utrecht,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-05,Utrecht,23,0,0,0,0,0,0,0
NA,Utrecht,NA,2020-03-06,62,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Utrecht,0,33,3.496508,NA,NA,NA,0,0,0,0,0,0,NL,2020-03-06,Utrecht,33,1,0,0,0,1,0,0
NA,Utrecht,NA,2020-03-07,109,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Utrecht,0,47,3.850147,0.3536398,NA,NA,0,0,0,0,0,0,NL,2020-03-07,Utrecht,47,1,0,0,0,1,0,0
NA,Utrecht,NA,2020-03-08,161,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Utrecht,0,52,3.951244,0.1010962,NA,NA,0,0,0,0,0,0,NL,2020-03-08,Utrecht,52,1,0,0,0,1,0,0
NA,Utrecht,NA,2020-03-09,213,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,Utrecht,0,52,3.951244,0,NA,NA,0,0,0,0,0,0,NL,2020-03-09,Utrecht,52,1,0,0,0,1,0,0
NA,Utrecht,NA,2020-03-10,268,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,10mar2020,2,3,2020,10,Utrecht,0,55,4.007333,0.0560896,NA,NA,0,0,0,0,0,0,NL,2020-03-10,Utrecht,55,1,0,0,1,1,0,0
NA,Utrecht,NA,2020-03-11,335,0,0,2,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,NA,11mar2020,3,3,2020,11,Utrecht,0,67,4.204693,0.1973596,NA,NA,0,0,0,0,0,0,NL,2020-03-11,Utrecht,67,1,0,0,1,1,0,0
NA,Utrecht,NA,2020-03-12,415,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,12mar2020,4,3,2020,12,Utrecht,0,80,4.382027,0.1773338,NA,NA,0,0,0,0,0,0,NL,2020-03-12,Utrecht,80,1,0,1,1,1,0,0
NA,Utrecht,NA,2020-03-13,498,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,13mar2020,5,3,2020,13,Utrecht,0,83,4.41884,0.0368137,NA,NA,0,0,0,0,0,0,NL,2020-03-13,Utrecht,83,1,0,1,1,1,0,0
NA,Utrecht,NA,2020-03-14,585,1,1,2,3,0,1,0,0,0,0,2,1,1,1,1,1,1,0,NA,14mar2020,6,3,2020,14,Utrecht,0,87,4.465908,0.0470676,NA,NA,0,0,0,0,0,0,NL,2020-03-14,Utrecht,87,1,0,1,1,1,0,0
NA,Utrecht,NA,2020-03-15,694,1,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Utrecht,0,109,4.691348,0.22544,NA,NA,0,0,0,0,0,0,NL,2020-03-15,Utrecht,109,1,0,1,1,1,1,0
NA,Utrecht,NA,2020-03-16,834,3,3,2,3,0,1,1,0,0,0,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Utrecht,0,140,4.941642,0.2502942,NA,NA,0,0,0,0,0,0,NL,2020-03-16,Utrecht,140,1,0,1,1,1,1,0
NA,Utrecht,NA,2020-03-17,1007,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Utrecht,0,173,5.153292,0.2116494,NA,NA,0,0,0,0,0,0,NL,2020-03-17,Utrecht,173,1,0,1,1,1,1,0
NA,Utrecht,NA,2020-03-18,1204,3,3,2,3,0,1,1,0,2,0,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Utrecht,0,197,5.283204,0.1299119,NA,NA,0,0,0,0,0,0,NL,2020-03-18,Utrecht,197,1,0,1,1,1,1,0
NA,Utrecht,NA,2020-03-19,1441,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Utrecht,0,237,5.46806,0.1848564,NA,NA,0,0,0,0,0,0,NL,2020-03-19,Utrecht,237,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-20,1708,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Utrecht,0,267,5.587249,0.1191888,NA,NA,0,0,0,0,0,0,NL,2020-03-20,Utrecht,267,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-21,2021,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Utrecht,0,313,5.746203,0.1589546,NA,NA,0,0,0,0,0,0,NL,2020-03-21,Utrecht,313,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-22,2365,3,3,2,3,0,1,1,3,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Utrecht,0,344,5.840641,0.0944381,NA,NA,0,0,0,0,0,0,NL,2020-03-22,Utrecht,344,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-23,2766,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Utrecht,0,401,5.993961,0.1533198,NA,NA,0,0,0,0,0,0,NL,2020-03-23,Utrecht,401,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-24,3224,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Utrecht,0,458,6.126869,0.1329079,NA,NA,0,0,0,0,0,0,NL,2020-03-24,Utrecht,458,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-25,3771,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Utrecht,0,547,6.304449,0.1775794,NA,NA,0,0,0,0,0,0,NL,2020-03-25,Utrecht,547,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-26,4399,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Utrecht,0,628,6.44254,0.1380916,NA,NA,0,0,0,0,0,0,NL,2020-03-26,Utrecht,628,1,1,1,1,1,1,1
NA,Utrecht,NA,2020-03-27,5115,3,3,2,3,0,2,1,3,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Utrecht,0,716,6.57368,0.1311402,NA,NA,0,0,0,0,0,0,NL,2020-03-27,Utrecht,716,1,1,1,1,1,1,1
