date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths_imputed,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,adm1_abb,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11
2020-03-21,Oregon,USA,137,4,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,4.465,21mar2020,6,3,2020,21,Oregon,0,NA,4.919981,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08904782,-0.04263169,0.00893367,USA,0.1837826,137,4,0.8,1,0,0.21,0,0.125,0.33,0,1,0,0,0,0,0.21,0,0.125,1,0,0.33,0,1,0,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
2020-03-22,Oregon,USA,161,4,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,4.465,22mar2020,0,3,2020,22,Oregon,0,NA,5.081404,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07187243,-0.04263169,-0.03060109,USA,0.1614232,161,4,0.8,1,0,0.21,0,0.125,0.33,0,1,0,0,0,0,0.21,0,0.125,1,0,0.33,0,1,0,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
2020-03-23,Oregon,USA,190,5,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,23mar2020,1,3,2020,23,Oregon,0,NA,5.247024,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.109838,-0.04263169,-0.01350066,USA,0.1656199,190,5,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-24,Oregon,USA,209,5,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,24mar2020,2,3,2020,24,Oregon,0,NA,5.342334,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03422397,-0.04263169,-0.00819627,USA,0.0953102,209,5,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-25,Oregon,USA,265,10,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,25mar2020,3,3,2020,25,Oregon,0,NA,5.57973,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.16304047,-0.04263169,0.00507278,USA,0.2373958,265,10,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-26,Oregon,USA,315,11,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,26mar2020,4,3,2020,26,Oregon,0,NA,5.752573,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.08336045,-0.04263169,0.02019955,USA,0.1728425,315,11,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-27,Oregon,USA,414,12,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,27mar2020,5,3,2020,27,Oregon,0,NA,6.025866,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.18316592,-0.04263169,0.02084507,USA,0.2732935,414,12,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-28,Oregon,USA,479,13,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,28mar2020,6,3,2020,28,Oregon,0,NA,6.1717,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06761827,-0.04263169,0.00893367,USA,0.1458344,479,13,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-29,Oregon,USA,548,13,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,29mar2020,0,3,2020,29,Oregon,0,NA,6.306275,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09589347,-0.04263169,-0.03060109,USA,0.1345749,548,13,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-30,Oregon,USA,605,16,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,30mar2020,1,3,2020,30,Oregon,0,NA,6.405229,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0431714,-0.04263169,-0.01350066,USA,0.0989532,605,16,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-31,Oregon,USA,689,18,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,31mar2020,2,3,2020,31,Oregon,0,NA,6.535241,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06892628,-0.04263169,-0.00819627,USA,0.1300125,689,18,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-01,Oregon,USA,735,19,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,01apr2020,3,4,2020,1,Oregon,0,NA,6.599871,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00972574,-0.04263169,0.00507278,USA,0.0646296,735,19,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-02,Oregon,USA,825,21,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.82,02apr2020,4,4,2020,2,Oregon,0,NA,6.715384,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02603079,-0.04263169,0.02019955,USA,0.1155128,825,21,1,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.49,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-03,Oregon,USA,898,22,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.89,03apr2020,5,4,2020,3,Oregon,0,NA,6.80017,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01186629,-0.04263169,0.02084507,USA,0.0847864,898,22,1,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-04,Oregon,USA,999,26,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.89,04apr2020,6,4,2020,4,Oregon,0,NA,6.906755,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.04557631,-0.04263169,0.00893367,USA,0.106585,999,26,1,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-05,Oregon,USA,1067,27,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.89,05apr2020,0,4,2020,5,Oregon,0,NA,6.972606,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.04437725,-0.04263169,-0.03060109,USA,0.0658512,1067,27,1,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-06,Oregon,USA,1132,29,NA,NA,43.938,-120.554,NA,4301089,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.89,06apr2020,1,4,2020,6,Oregon,0,NA,7.031741,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02056057,-0.04263169,-0.01350066,USA,0.059135,1132,29,1,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-10,Pennsylvania,USA,14,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,1.8,10mar2020,2,3,2020,10,Pennsylvania,0,NA,2.639057,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.19381726,0.06495508,-0.00819627,USA,0.1541507,14,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,Pennsylvania,USA,19,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,11mar2020,3,3,2020,11,Pennsylvania,0,NA,2.944439,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05501654,0.06495508,0.00507278,USA,0.3053815,19,0,0.8,1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-12,Pennsylvania,USA,22,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,12mar2020,4,3,2020,12,Pennsylvania,0,NA,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.22892126,0.06495508,0.02019955,USA,0.1466036,22,0,0.8,1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-13,Pennsylvania,USA,41,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2.47,13mar2020,5,3,2020,13,Pennsylvania,0,NA,3.713572,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.28954438,0.06495508,0.02084507,USA,0.6225295,41,0,0.8,1,0.2,0.14,0,0,0.33,0,0,0,0,0,0.2,0.14,0,0,0,0,0.33,0,0,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2020-03-14,Pennsylvania,USA,47,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2.61,14mar2020,6,3,2020,14,Pennsylvania,0,NA,3.850147,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.15008335,0.06495508,0.00893367,USA,0.1365755,47,0,0.8,1,0.2,0.28,0,0,0.33,0,0,0,0,0,0.2,0.28,0,0,0,0,0.33,0,0,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2020-03-17,Pennsylvania,USA,95,0,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,6.865,17mar2020,2,3,2020,17,Pennsylvania,0,NA,4.553877,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03533315,0.06495508,-0.00819627,USA,0.2363887,95,0,0.8,1,1,0.28,0.33,0.125,0.33,1,1,0,0,0,1,0.28,0.33,0.125,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-18,Pennsylvania,USA,132,1,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,7.49,18mar2020,3,3,2020,18,Pennsylvania,0,NA,4.882802,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.036856269999999997,0.06495508,0.00507278,USA,0.3289251,132,1,0.8,1,1,0.28,0.33,0.75,0.33,1,1,0,0,0,1,0.28,0.33,0.75,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-19,Pennsylvania,USA,184,1,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,7.49,19mar2020,4,3,2020,19,Pennsylvania,0,NA,5.214936,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02493814,0.06495508,0.02019955,USA,0.3321338,184,1,0.8,1,1,0.28,0.33,0.75,0.33,1,1,0,0,0,1,0.28,0.33,0.75,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-20,Pennsylvania,USA,268,1,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,7.56,20mar2020,5,3,2020,20,Pennsylvania,0,NA,5.590987,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.08541773,0.06495508,0.02084507,USA,0.3760514,268,1,0.8,1,1,0.35,0.33,0.75,0.33,1,1,0,0,0,1,0.35,0.33,0.75,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-21,Pennsylvania,USA,371,2,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,7.56,21mar2020,6,3,2020,21,Pennsylvania,0,NA,5.916202,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.04649257,0.06495508,0.00893367,USA,0.3252149,371,2,0.8,1,1,0.35,0.33,0.75,0.33,1,1,0,0,0,1,0.35,0.33,0.75,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-22,Pennsylvania,USA,478,2,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,7.56,22mar2020,0,3,2020,22,Pennsylvania,0,NA,6.169611,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0142209,0.06495508,-0.03060109,USA,0.2534084,478,2,0.8,1,1,0.35,0.33,0.75,0.33,1,1,0,0,0,1,0.35,0.33,0.75,1,0,0.33,1,1,0,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
2020-03-23,Pennsylvania,USA,644,6,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,23mar2020,1,3,2020,23,Pennsylvania,0,NA,6.467699,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.07182796,0.06495508,-0.01350066,USA,0.2980881,644,6,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.6269721,0.8608105,1,0,0.33,1,1,0.4432419,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-24,Pennsylvania,USA,851,7,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,24mar2020,2,3,2020,24,Pennsylvania,0,NA,6.746412,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0471492,0.06495508,-0.00819627,USA,0.2787137,851,7,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.6269721,0.8608105,1,0,0.33,1,1,0.4432419,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-25,Pennsylvania,USA,1195,11,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,25mar2020,3,3,2020,25,Pennsylvania,0,NA,7.085901,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09760888,0.06495508,0.00507278,USA,0.339489,1195,11,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.6607954,0.8734311,1,0,0.33,1,1,0.4937245,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-26,Pennsylvania,USA,1687,16,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,26mar2020,4,3,2020,26,Pennsylvania,0,NA,7.430707,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.08779885,0.06495508,0.02019955,USA,0.3448057,1687,16,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.6607954,0.8734311,1,0,0.33,1,1,0.4937245,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-27,Pennsylvania,USA,2218,22,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,27mar2020,5,3,2020,27,Pennsylvania,0,NA,7.704361,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02768542,0.06495508,0.02084507,USA,0.273654,2218,22,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.7946,0.9233582,1,0,0.33,1,1,0.6934329,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-28,Pennsylvania,USA,2750,34,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,28mar2020,6,3,2020,28,Pennsylvania,0,NA,7.919356,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01663256,0.06495508,0.00893367,USA,0.2149954,2750,34,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.8224198,0.9337387,1,0,0.33,1,1,0.7349549,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-29,Pennsylvania,USA,3393,38,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,29mar2020,0,3,2020,29,Pennsylvania,0,NA,8.12947,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01802035,0.06495508,-0.03060109,USA,0.2101135,3393,38,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.8224198,0.9337387,1,0,0.33,1,1,0.7349549,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-30,Pennsylvania,USA,4082,48,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,30mar2020,1,3,2020,30,Pennsylvania,0,NA,8.314342,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02104896,0.06495508,-0.01350066,USA,0.1848726,4082,48,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.8598914,0.9477207,1,0,0.33,1,1,0.7908827,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-31,Pennsylvania,USA,4839,63,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,31mar2020,2,3,2020,31,Pennsylvania,0,NA,8.484464,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03857858,0.06495508,-0.00819627,USA,0.1701212,4839,63,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,0.8888218,0.9585156,1,0,0.33,1,1,0.8340625,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-01,Pennsylvania,USA,5805,74,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,01apr2020,3,4,2020,1,Pennsylvania,0,NA,8.666475,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03024914,0.06495508,0.00507278,USA,0.1820116,5805,74,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,1,1,1,0,0.33,1,1,1,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-02,Pennsylvania,USA,7016,90,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.62,02apr2020,4,4,2020,2,Pennsylvania,0,NA,8.855948,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03791435,0.06495508,0.02019955,USA,0.1894732,7016,90,0.8,1,1,0.49,1,1,0.33,1,1,1,0,0,1,0.3666635,1,1,1,0,0.33,1,1,1,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-03,Pennsylvania,USA,8420,102,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.69,03apr2020,5,4,2020,3,Pennsylvania,0,NA,9.038365,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02840865,0.06495508,0.02084507,USA,0.1824169,8420,102,0.8,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.4366635,1,1,1,0,0.33,1,1,1,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-04,Pennsylvania,USA,10016,136,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.69,04apr2020,6,4,2020,4,Pennsylvania,0,NA,9.211939,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00497801,0.06495508,0.00893367,USA,0.1735735,10016,136,0.8,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-05,Pennsylvania,USA,11496,150,NA,NA,40.874,-77.799,NA,12820878,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,9.69,05apr2020,0,4,2020,5,Pennsylvania,0,NA,9.349754,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00875475,0.06495508,-0.03060109,USA,0.1378155,11496,150,0.8,1,1,0.56,1,1,0.33,1,1,1,0,0,1,0.56,1,1,1,0,0.33,1,1,1,0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
