date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-02","Chungcheongnam-do","KOR",80,0,0,80,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Chungcheongnam-do",0,4.382027,4.382027,.038961,.038961,.0382214,0,0,0,0,,,1,1,0,0,-.01782849,-.0133711,-.02064689
"2020-03-03","Chungcheongnam-do","KOR",82,0,0,82,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Chungcheongnam-do",0,4.406719,4.406719,.025,.025,.0246925,0,0,0,0,,,1,1,0,0,-.0441028,-.0133711,-.00833361
"2020-03-04","Chungcheongnam-do","KOR",85,0,0,85,36.525,126.831,3,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Chungcheongnam-do",0,4.442651,4.442651,.0365854,.0365854,.0359321,0,0,0,0,,,1,1,0,0,-.03672684,-.0133711,-.0041242
"2020-03-05","Chungcheongnam-do","KOR",90,0,0,90,36.525,126.831,5,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Chungcheongnam-do",0,4.49981,4.49981,.0571585,.0588235,.0571585,0,0,0,0,,,1,1,0,0,-.01678973,-.0133711,-.00348821
"2020-03-06","Chungcheongnam-do","KOR",94,0,1,93,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Chungcheongnam-do",0,4.532599,4.543295,.0444444,.0444444,.0327897,0,0,0,0,,,1,1,0,0,-.06689549,-.0133711,.03390352
"2020-03-07","Chungcheongnam-do","KOR",98,0,1,97,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Chungcheongnam-do",0,4.574711,4.584968,.0421114,.0430108,.0421114,0,0,0,0,,,1,1,0,0,-.03374058,-.0133711,-.00158444
"2020-03-08","Chungcheongnam-do","KOR",102,0,1,101,36.525,126.831,4,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Chungcheongnam-do",0,4.61512,4.624973,.0404096,.0412371,.0404096,0,0,0,0,,,1,1,0,0,-.04084176,-.0133711,.00381491
"2020-03-09","Chungcheongnam-do","KOR",104,0,1,103,36.525,126.831,2,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Chungcheongnam-do",0,4.634729,4.644391,.019802,.019802,.0196085,0,0,0,0,,,1,1,0,0,-.03698755,-.0133711,-.02064689
"2020-03-10","Chungcheongnam-do","KOR",114,0,1,113,36.525,126.831,10,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Chungcheongnam-do",0,4.727388,4.736198,.092659,.0970874,.092659,0,0,0,0,,,1,1,0,0,.02355619,-.0133711,-.00833361
"2020-03-11","Chungcheongnam-do","KOR",114,0,5,109,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Chungcheongnam-do",0,4.691348,4.736198,0,0,-.0360398,0,0,0,0,,,1,1,0,0,-.05252423,-.0133711,-.0041242
"2020-03-12","Chungcheongnam-do","KOR",115,0,8,107,36.525,126.831,1,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Chungcheongnam-do",0,4.672829,4.744932,.0091743,.0091743,-.0185194,0,0,0,0,,,1,1,0,0,-.04398591,-.0133711,-.00348821
"2020-03-13","Chungcheongnam-do","KOR",115,0,9,106,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Chungcheongnam-do",0,4.663439,4.744932,0,0,-.0093894,0,0,0,0,,,1,1,0,0,-.09055195,-.0133711,.03390352
"2020-03-14","Chungcheongnam-do","KOR",115,0,10,105,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Chungcheongnam-do",0,4.65396,4.744932,0,0,-.009479,0,0,0,0,,,1,1,0,0,-.05506399,-.0133711,-.00158444
"2020-03-15","Chungcheongnam-do","KOR",115,0,12,103,36.525,126.831,0,2120995,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Chungcheongnam-do",0,4.634729,4.744932,0,0,-.0192313,0,0,0,0,,,1,1,0,0,-.06046334,-.0133711,.00381491
"2020-03-16","Chungcheongnam-do","KOR",115,0,15,100,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Chungcheongnam-do",0,4.60517,4.744932,0,0,-.0295587,0,0,0,0,,,1,1,0,0,-.01521356,-.0133711,-.02064689
"2020-03-17","Chungcheongnam-do","KOR",118,0,19,99,36.525,126.831,3,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Chungcheongnam-do",0,4.59512,4.770685,.03,.03,-.0100503,0,0,0,0,,,1,1,0,0,.00247316,-.0133711,-.00833361
"2020-03-18","Chungcheongnam-do","KOR",118,0,31,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Chungcheongnam-do",0,4.465908,4.770685,0,0,-.1292119,0,0,0,0,,,1,1,0,0,-.03173624,-.0133711,-.0041242
"2020-03-19","Chungcheongnam-do","KOR",119,0,32,87,36.525,126.831,1,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Chungcheongnam-do",0,4.465908,4.779123,.0114943,.0114943,0,0,0,0,0,,,1,1,0,0,-.02087798,-.0133711,-.00348821
"2020-03-20","Chungcheongnam-do","KOR",119,0,32,87,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Chungcheongnam-do",0,4.465908,4.779123,0,0,0,0,0,0,0,,,1,1,0,0,-.06976397,-.0133711,.03390352
"2020-03-21","Chungcheongnam-do","KOR",119,0,39,80,36.525,126.831,0,2120995,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Chungcheongnam-do",0,4.382027,4.779123,0,0,-.0838814,0,0,0,0,,,1,1,0,0,-.03427601,-.0133711,-.00158444
"2020-03-22","Chungcheongnam-do","KOR",120,0,39,81,36.525,126.831,1,2120995,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Chungcheongnam-do",0,4.394449,4.787492,.0125,.0125,.0124226,0,0,1,0,,,1,1,0,1,-.02191028,-.0133711,.00381491
"2020-03-23","Chungcheongnam-do","KOR",120,0,44,76,36.525,126.831,0,2120995,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Chungcheongnam-do",0,4.330733,4.787492,0,0,-.0637159,0,0,0,0,,,1,1,0,1,-.02025857,-.0133711,-.02064689
"2020-03-24","Chungcheongnam-do","KOR",120,0,56,64,36.525,126.831,0,2120995,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Chungcheongnam-do",0,4.158883,4.787492,0,0,-.1718502,0,0,0,0,,,1,1,0,1,-.03257185,-.0133711,-.00833361
"2020-03-25","Chungcheongnam-do","KOR",123,0,66,57,36.525,126.831,3,2120995,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Chungcheongnam-do",0,4.043051,4.812184,.046875,.046875,-.1158319,0,0,0,0,,,1,1,0,1,.01009375,-.0133711,-.0041242
"2020-03-26","Chungcheongnam-do","KOR",124,0,68,56,36.525,126.831,1,2120995,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Chungcheongnam-do",0,4.025352,4.820282,.0175439,.0175439,-.0176997,0,0,0,0,,,1,1,0,1,-.01987339,-.0133711,-.00348821
"2020-03-27","Chungcheongnam-do","KOR",124,0,78,46,36.525,126.831,0,2120995,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Chungcheongnam-do",0,3.828641,4.820282,0,0,-.1967101,0,0,0,1,,,1,1,0,1,-.04111372,-.0133711,.03390352
"2020-03-28","Chungcheongnam-do","KOR",126,0,81,45,36.525,126.831,2,2120995,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Chungcheongnam-do",0,3.806663,4.836282,.0434783,.0434783,-.0219789,0,0,0,0,,,1,1,0,1,-.00088777,-.0133711,-.00158444
"2020-03-29","Chungcheongnam-do","KOR",127,0,88,39,36.525,126.831,1,2120995,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Chungcheongnam-do",0,3.663562,4.844187,.0222222,.0222222,-.143101,0,0,0,0,,,1,1,0,1,-.02754316,-.0133711,.00381491
"2020-03-30","Chungcheongnam-do","KOR",127,0,88,39,36.525,126.831,0,2120995,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Chungcheongnam-do",0,3.663562,4.844187,0,0,0,0,0,0,0,,,1,1,0,1,-.02530358,-.0133711,-.02064689
"2020-03-31","Chungcheongnam-do","KOR",128,0,90,38,36.525,126.831,1,2120995,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Chungcheongnam-do",0,3.637586,4.85203,.025641,.025641,-.0259755,0,0,0,0,,,1,1,0,1,-.01197584,-.0133711,-.00833361
"2020-04-01","Chungcheongnam-do","KOR",131,0,91,40,36.525,126.831,3,2120995,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Chungcheongnam-do",0,3.688879,4.875197,.0512934,.0789474,.0512934,0,0,0,0,,,1,1,0,1,.0044221,-.0133711,-.0041242
"2020-04-02","Chungcheongnam-do","KOR",133,0,95,38,36.525,126.831,2,2120995,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Chungcheongnam-do",0,3.637586,4.890349,.05,.05,-.0512934,0,0,0,0,,,1,1,0,1,.00249273,-.0133711,-.00348821
"2020-04-03","Chungcheongnam-do","KOR",134,0,99,35,36.525,126.831,1,2120995,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Chungcheongnam-do",0,3.555348,4.89784,.0263158,.0263158,-.082238,0,0,0,0,,,1,1,0,1,-.05858321,-.0133711,.03390352
"2020-04-04","Chungcheongnam-do","KOR",135,0,102,33,36.525,126.831,1,2120995,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Chungcheongnam-do",0,3.496508,4.905275,.0285714,.0285714,-.0588405,0,0,0,0,,,1,1,0,1,-.02083961,-.0133711,-.00158444
"2020-04-05","Chungcheongnam-do","KOR",135,0,103,32,36.525,126.831,0,2120995,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Chungcheongnam-do",0,3.465736,4.905275,0,0,-.0307717,0,0,0,0,,,1,1,0,1,-.05985541,-.0133711,.00381491
"2020-04-06","Chungcheongnam-do","KOR",136,0,103,33,36.525,126.831,1,2120995,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Chungcheongnam-do",0,3.496508,4.912655,.03125,.03125,.0307717,0,0,0,0,,,1,1,0,1,-.00414361,-.0133711,-.02064689
"2020-02-20","Daegu","KOR",34,0,0,34,35.781,128.58,23,2432883,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,20feb2020,4,2,2020,20,"Daegu",0,3.526361,3.526361,1.128465,2.090909,1.128465,1,0,0,0,,,0,1,0,0,.73659336,.10828375,-.00348821
"2020-02-21","Daegu","KOR",84,0,0,84,35.781,128.58,50,2432883,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,21feb2020,5,2,2020,21,"Daegu",0,4.430817,4.430817,.9044561,1.470588,.9044561,0,0,0,0,,,0,1,0,0,.54939851,.10828375,.03390352
"2020-02-22","Daegu","KOR",154,0,0,154,35.781,128.58,70,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,22feb2020,6,2,2020,22,"Daegu",0,5.036952,5.036952,.6061358,.8333333,.6061358,0,0,0,0,,,1,1,0,0,.30735416,.10828375,-.00158444
"2020-02-23","Daegu","KOR",302,1,0,301,35.781,128.58,148,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,23feb2020,0,2,2020,23,"Daegu",0,5.70711,5.710427,.6701579,.9610389,.6701579,0,0,0,0,,,1,1,0,0,.36597687,.10828375,.00381491
"2020-02-24","Daegu","KOR",443,2,0,441,35.781,128.58,141,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,24feb2020,1,2,2020,24,"Daegu",0,6.089045,6.09357,.3819346,.4684385,.3819346,0,0,0,0,,,1,1,0,0,.1022154,.10828375,-.02064689
"2020-02-25","Daegu","KOR",499,2,0,497,35.781,128.58,56,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,25feb2020,2,2,2020,25,"Daegu",0,6.20859,6.212606,.119545,.1269841,.119545,0,0,0,0,,,1,1,0,0,-.17248753,.10828375,-.00833361
"2020-02-26","Daegu","KOR",677,3,1,673,35.781,128.58,178,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,26feb2020,3,2,2020,26,"Daegu",0,6.511745,6.517671,.3031554,.3581489,.3031554,0,0,0,0,,,1,1,0,0,.0069135,.10828375,-.0041242
"2020-02-27","Daegu","KOR",1017,5,2,1010,35.781,128.58,340,2432883,0,0,1,0,0,0,1,0,1,4,1,1,0,0,"","",5,27feb2020,4,2,2020,27,"Daegu",0,6.917706,6.924613,.4059601,.5052006,.4059601,0,0,0,0,,,1,1,0,0,.10908217,.10828375,-.00348821
"2020-02-28","Daegu","KOR",1314,7,3,1304,35.781,128.58,297,2432883,0,0,1,0,0,0,1,0,1,4,1,1,1,0,"","",6,28feb2020,5,2,2020,28,"Daegu",0,7.173192,7.180831,.255486,.2940594,.255486,0,0,0,0,,,1,1,0,0,.02249122,.10828375,.03390352
"2020-02-29","Daegu","KOR",2055,8,3,2044,35.781,128.58,741,2432883,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Daegu",0,7.622664,7.628031,.4494724,.5682516,.4494724,0,1,0,0,,,1,1,0,0,.21202293,.10828375,-.00158444
"2020-03-01","Daegu","KOR",2569,15,6,2548,35.781,128.58,514,2432883,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Daegu",0,7.843064,7.851272,.2203999,.2514677,.2203999,0,0,0,0,,,1,1,0,0,.01749368,.10828375,.00381491
"2020-03-02","Daegu","KOR",3081,18,7,3056,35.781,128.58,512,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Daegu",0,8.024862,8.03301,.1817985,.2009419,.1817985,0,0,0,0,,,1,1,0,0,.00335408,.10828375,-.02064689
"2020-03-03","Daegu","KOR",3601,22,9,3570,35.781,128.58,520,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Daegu",0,8.180321,8.188967,.1554585,.1701571,.1554585,0,0,0,0,,,1,1,0,0,-.03529921,.10828375,-.00833361
"2020-03-04","Daegu","KOR",4006,25,11,3970,35.781,128.58,405,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Daegu",0,8.286521,8.295548,.1062002,.1134454,.1062002,0,0,0,0,,,1,1,0,0,-.08876685,.10828375,-.0041242
"2020-03-05","Daegu","KOR",4327,28,12,4287,35.781,128.58,321,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Daegu",0,8.363342,8.37263,.0768213,.0808564,.0768213,0,0,0,0,,,1,1,0,0,-.11878173,.10828375,-.00348821
"2020-03-06","Daegu","KOR",4694,29,18,4647,35.781,128.58,367,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Daegu",0,8.443977,8.454041,.0806351,.0856076,.0806351,0,0,0,0,,,1,1,0,0,-.15235972,.10828375,.03390352
"2020-03-07","Daegu","KOR",5084,33,27,5024,35.781,128.58,390,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Daegu",0,8.521981,8.533854,.0780039,.0839251,.0780039,0,0,0,0,,,1,1,0,0,-.11950295,.10828375,-.00158444
"2020-03-08","Daegu","KOR",5381,33,36,5312,35.781,128.58,297,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Daegu",0,8.577724,8.59063,.0557423,.0591162,.0557423,0,0,0,0,,,1,1,0,0,-.14716392,.10828375,.00381491
"2020-03-09","Daegu","KOR",5571,39,93,5439,35.781,128.58,190,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Daegu",0,8.601351,8.62533,.0357681,.0357681,.0236273,0,0,0,0,,,1,1,0,0,-.14267631,.10828375,-.02064689
"2020-03-10","Daegu","KOR",5663,43,117,5503,35.781,128.58,92,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Daegu",0,8.613049,8.641709,.0169149,.0169149,.0116978,0,0,0,0,,,1,1,0,0,-.17384279,.10828375,-.00833361
"2020-03-11","Daegu","KOR",5794,46,155,5593,35.781,128.58,131,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Daegu",0,8.629272,8.664578,.0238052,.0238052,.016223,0,0,0,0,,,1,1,0,0,-.15037388,.10828375,-.0041242
"2020-03-12","Daegu","KOR",5867,46,254,5567,35.781,128.58,73,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Daegu",0,8.624612,8.677098,.013052,.013052,-.0046597,0,0,0,0,,,1,1,0,0,-.16176304,.10828375,-.00348821
"2020-03-13","Daegu","KOR",5928,49,304,5575,35.781,128.58,61,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Daegu",0,8.626047,8.687442,.0109574,.0109574,.0014353,0,0,0,0,,,1,1,0,0,-.20124938,.10828375,.03390352
"2020-03-14","Daegu","KOR",5990,51,407,5532,35.781,128.58,62,2432883,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Daegu",0,8.618304,8.697846,.0111211,.0111211,-.0077429,0,0,0,0,,,1,1,0,0,-.16559777,.10828375,-.00158444
"2020-03-15","Daegu","KOR",6031,51,474,5506,35.781,128.58,41,2432883,0,1,1,0,0,0,1,1,1,5,1,1,1,1,"","",9,15mar2020,0,3,2020,15,"Daegu",0,8.613594,8.704668,.0074114,.0074114,-.0047102,0,0,0,0,,,1,1,1,0,-.04725105,.10828375,.00381491
"2020-03-16","Daegu","KOR",6066,51,744,5271,35.781,128.58,35,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,16mar2020,1,3,2020,16,"Daegu",0,8.569976,8.710455,.0063567,.0063567,-.0436182,0,0,0,0,,,1,1,1,0,-.00305599,.10828375,-.02064689
"2020-03-17","Daegu","KOR",6098,54,958,5086,35.781,128.58,32,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,17mar2020,2,3,2020,17,"Daegu",0,8.534247,8.715716,.006071,.006071,-.0357285,0,0,0,0,,,1,1,1,0,-.01565502,.10828375,-.00833361
"2020-03-18","Daegu","KOR",6144,57,1059,5028,35.781,128.58,46,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,18mar2020,3,3,2020,18,"Daegu",0,8.522778,8.723231,.0090444,.0090444,-.0114698,0,0,0,0,,,1,1,1,0,-.01689094,.10828375,-.0041242
"2020-03-19","Daegu","KOR",6241,62,1402,4777,35.781,128.58,97,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,19mar2020,4,3,2020,19,"Daegu",0,8.471568,8.738895,.019292,.019292,-.0512094,0,0,0,0,,,1,1,1,0,-.0072794,.10828375,-.00348821
"2020-03-20","Daegu","KOR",6275,63,1595,4617,35.781,128.58,34,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,20mar2020,5,3,2020,20,"Daegu",0,8.4375,8.744328,.0071174,.0071174,-.0340681,0,0,0,0,,,1,1,1,0,-.05684566,.10828375,.03390352
"2020-03-21","Daegu","KOR",6344,70,1885,4389,35.781,128.58,69,2432883,0,1,1,0,1,0,1,1,1,5,1,1,1,1,"","",10,21mar2020,6,3,2020,21,"Daegu",0,8.386857,8.755265,.0149448,.0149448,-.050643,0,0,0,0,,,1,1,1,0,-.01353037,.10828375,-.00158444
"2020-03-22","Daegu","KOR",6387,72,2137,4178,35.781,128.58,43,2432883,0,1,1,0,1,.25,1,1,1,6,1,1,1,1,"","",11,22mar2020,0,3,2020,22,"Daegu",0,8.337588,8.76202,.0097972,.0097972,-.0492687,0,0,1,0,,,1,1,1,1,-.01881219,.10828375,.00381491
"2020-03-23","Daegu","KOR",6411,80,2338,3993,35.781,128.58,24,2432883,0,1,1,0,1,.25,1,1,1,6,1,1,1,1,"","",11,23mar2020,1,3,2020,23,"Daegu",0,8.292298,8.765771,.0057444,.0057444,-.04529,0,0,0,0,,,1,1,1,1,-.00871333,.10828375,-.02064689
"2020-03-24","Daegu","KOR",6442,84,2606,3752,35.781,128.58,31,2432883,0,1,1,0,1,.25,1,1,1,6,1,1,1,1,"","",11,24mar2020,2,3,2020,24,"Daegu",0,8.230044,8.770595,.0077636,.0077636,-.062254,0,0,0,0,,,1,1,1,1,-.0190074,.10828375,-.00833361
"2020-03-25","Daegu","KOR",6456,90,2776,3590,35.781,128.58,14,2432883,0,1,1,0,1,.25,1,1,1,6,1,1,1,1,"","",11,25mar2020,3,3,2020,25,"Daegu",0,8.185907,8.772765,.0037313,.0037313,-.044137,0,0,0,0,,,1,1,1,1,-.02724904,.10828375,-.0041242
"2020-03-26","Daegu","KOR",6482,91,3088,3303,35.781,128.58,26,2432883,0,1,1,0,1,.25,1,1,1,6,1,1,1,1,"","",11,26mar2020,4,3,2020,26,"Daegu",0,8.102587,8.776784,.0072423,.0072423,-.0833206,0,0,0,0,,,1,1,1,1,-.02437404,.10828375,-.00348821
"2020-03-27","Daegu","KOR",6516,96,3377,3043,35.781,128.58,34,2432883,0,1,1,0,1,.5,1,1,1,7,1,1,1,1,"","",11,27mar2020,5,3,2020,27,"Daegu",0,8.020599,8.782016,.0102937,.0102937,-.0819874,0,0,0,1,,,1,1,1,1,-.02501918,.10828375,.03390352
"2020-03-28","Daegu","KOR",6587,98,3603,2886,35.781,128.58,71,2432883,0,1,1,0,1,.5,1,1,1,7,1,1,1,1,"","",11,28mar2020,6,3,2020,28,"Daegu",0,7.967627,8.792853,.0233322,.0233322,-.0529728,0,0,0,0,,,1,1,1,1,-.01523293,.10828375,-.00158444
"2020-03-29","Daegu","KOR",6610,104,3770,2736,35.781,128.58,23,2432883,0,1,1,0,1,.5,1,1,1,7,1,1,1,1,"","",11,29mar2020,0,3,2020,29,"Daegu",0,7.914252,8.796339,.0079695,.0079695,-.0533743,0,0,0,0,,,1,1,1,1,-.03599501,.10828375,.00381491
"2020-03-30","Daegu","KOR",6624,107,3906,2611,35.781,128.58,14,2432883,0,1,1,0,1,.5,1,1,1,7,1,1,1,1,"","",11,30mar2020,1,3,2020,30,"Daegu",0,7.867488,8.798454,.005117,.005117,-.0467639,0,0,0,0,,,1,1,1,1,-.01438576,.10828375,-.02064689
"2020-03-31","Daegu","KOR",6684,110,4028,2546,35.781,128.58,60,2432883,0,1,1,0,1,.5,1,1,1,7,1,1,1,1,"","",11,31mar2020,2,3,2020,31,"Daegu",0,7.842279,8.807472,.0229797,.0229797,-.0252094,0,0,0,0,,,1,1,1,1,-.00883629,.10828375,-.00833361
"2020-04-01","Daegu","KOR",6704,111,4148,2445,35.781,128.58,20,2432883,0,1,1,0,1,.75,1,1,1,7,1,1,1,1,"","",11,01apr2020,3,4,2020,1,"Daegu",0,7.8018,8.81046,.0078555,.0078555,-.0404787,0,0,0,0,,,1,1,1,1,-.03321495,.10828375,-.0041242
"2020-04-02","Daegu","KOR",6725,114,4361,2250,35.781,128.58,21,2432883,0,1,1,0,1,.75,1,1,1,7,1,1,1,1,"","",11,02apr2020,4,4,2020,2,"Daegu",0,7.718686,8.813587,.008589,.008589,-.0831146,0,0,0,0,,,1,1,1,1,-.03311745,.10828375,-.00348821
"2020-04-03","Daegu","KOR",6734,117,4516,2101,35.781,128.58,9,2432883,0,1,1,0,1,.75,1,1,1,7,1,1,1,1,"","",11,03apr2020,5,4,2020,3,"Daegu",0,7.650169,8.814924,.004,.004,-.0685167,0,0,0,0,,,1,1,1,1,-.07509814,.10828375,.03390352
"2020-04-04","Daegu","KOR",6761,120,4756,1885,35.781,128.58,27,2432883,0,1,1,0,1,.75,1,1,1,7,1,1,1,1,"","",11,04apr2020,6,4,2020,4,"Daegu",0,7.541683,8.818926,.012851,.012851,-.1084857,0,0,0,0,,,1,1,1,1,-.03075915,.10828375,-.00158444
"2020-04-05","Daegu","KOR",6768,124,4845,1799,35.781,128.58,7,2432883,0,1,1,0,1,1,1,1,1,7,1,1,1,1,"","",11,05apr2020,0,4,2020,5,"Daegu",0,7.494986,8.819961,.0037135,.0037135,-.0466971,0,0,0,0,,,1,1,1,1,-.05034101,.10828375,.00381491
"2020-04-06","Daegu","KOR",6781,128,4949,1704,35.781,128.58,13,2432883,0,1,1,0,1,1,1,1,1,7,1,1,1,1,"","",11,06apr2020,1,4,2020,6,"Daegu",0,7.440734,8.821879,.0072262,.0072262,-.0542521,0,0,0,0,,,1,1,1,1,-.0223665,.10828375,-.02064689
"2020-02-28","Daejeon","KOR",13,0,0,13,36.319,127.379,3,1473125,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Daejeon",0,2.564949,2.564949,.2623641,.3,.2623641,0,0,0,0,,,0,1,0,0,.14910162,-.03223649,.03390352
