bundesland,refdatum,case_count,adm1_name,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,home_isolation,travel_ban_local,travel_ban_intl,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
"Niedersachsen","2020/03/06 00:00:00",36,"Niedersachsen","2020-03-06",148,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Niedersachsen",0,36,3.583519,.3254225,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/07 00:00:00",50,"Niedersachsen","2020-03-07",198,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Niedersachsen",0,50,3.912023,.3285041,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/08 00:00:00",70,"Niedersachsen","2020-03-08",268,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Niedersachsen",0,70,4.248495,.336472,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/09 00:00:00",102,"Niedersachsen","2020-03-09",370,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Niedersachsen",0,102,4.624973,.3764777,,,1,0,1,0,1,0,1
"Niedersachsen","2020/03/10 00:00:00",106,"Niedersachsen","2020-03-10",476,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Niedersachsen",0,106,4.663439,.0384665,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/11 00:00:00",186,"Niedersachsen","2020-03-11",662,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Niedersachsen",0,186,5.225747,.5623074,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/12 00:00:00",201,"Niedersachsen","2020-03-12",863,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Niedersachsen",0,201,5.303305,.077558,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/13 00:00:00",282,"Niedersachsen","2020-03-13",1145,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Niedersachsen",0,282,5.641907,.3386025,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/14 00:00:00",275,"Niedersachsen","2020-03-14",1420,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Niedersachsen",0,275,5.616771,,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/15 00:00:00",235,"Niedersachsen","2020-03-15",1655,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Niedersachsen",0,235,5.459586,,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/16 00:00:00",317,"Niedersachsen","2020-03-16",1972,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Niedersachsen",0,317,5.758902,.2993159,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/17 00:00:00",292,"Niedersachsen","2020-03-17",2264,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Niedersachsen",0,292,5.676754,,,,1,0,1,1,1,0,1
"Niedersachsen","2020/03/18 00:00:00",332,"Niedersachsen","2020-03-18",2596,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Niedersachsen",0,332,5.805135,.1283808,,,1,0,1,1,1,1,1
"Niedersachsen","2020/03/19 00:00:00",281,"Niedersachsen","2020-03-19",2877,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Niedersachsen",0,281,5.638355,,,,1,0,1,1,1,1,1
"Niedersachsen","2020/03/20 00:00:00",281,"Niedersachsen","2020-03-20",3158,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Niedersachsen",0,281,5.638355,0,,,1,0,1,1,1,1,1
"Niedersachsen","2020/03/21 00:00:00",209,"Niedersachsen","2020-03-21",3367,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Niedersachsen",0,209,5.342334,,,,1,0,1,1,1,1,1
"Niedersachsen","2020/03/22 00:00:00",171,"Niedersachsen","2020-03-22",3538,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Niedersachsen",0,171,5.141664,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/23 00:00:00",324,"Niedersachsen","2020-03-23",3862,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Niedersachsen",0,324,5.780744,.63908,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/24 00:00:00",241,"Niedersachsen","2020-03-24",4103,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Niedersachsen",0,241,5.484797,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/25 00:00:00",325,"Niedersachsen","2020-03-25",4428,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Niedersachsen",0,325,5.783825,.2990284,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/26 00:00:00",253,"Niedersachsen","2020-03-26",4681,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Niedersachsen",0,253,5.53339,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/27 00:00:00",319,"Niedersachsen","2020-03-27",5000,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Niedersachsen",0,319,5.765191,.2318015,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/28 00:00:00",253,"Niedersachsen","2020-03-28",5253,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Niedersachsen",0,253,5.53339,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/29 00:00:00",199,"Niedersachsen","2020-03-29",5452,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Niedersachsen",0,199,5.293305,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/30 00:00:00",327,"Niedersachsen","2020-03-30",5779,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Niedersachsen",0,327,5.78996,.4966555,,,1,1,1,1,1,1,1
"Niedersachsen","2020/03/31 00:00:00",271,"Niedersachsen","2020-03-31",6050,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Niedersachsen",0,271,5.602119,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/01 00:00:00",302,"Niedersachsen","2020-04-01",6352,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Niedersachsen",0,302,5.710427,.1083078,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/02 00:00:00",257,"Niedersachsen","2020-04-02",6609,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Niedersachsen",0,257,5.549076,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/03 00:00:00",294,"Niedersachsen","2020-04-03",6903,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Niedersachsen",0,294,5.68358,.1345038,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/04 00:00:00",194,"Niedersachsen","2020-04-04",7097,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Niedersachsen",0,194,5.267858,,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/05 00:00:00",194,"Niedersachsen","2020-04-05",7291,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Niedersachsen",0,194,5.267858,0,,,1,1,1,1,1,1,1
"Niedersachsen","2020/04/06 00:00:00",241,"Niedersachsen","2020-04-06",7532,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Niedersachsen",0,241,5.484797,.216939,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/02/23 00:00:00",27,"Nordrhein-Westfalen","2020-02-23",93,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,23feb2020,0,2,2020,23,"Nordrhein-Westfalen",0,,,,,,0,0,0,0,0,0,0
"Nordrhein-Westfalen","2020/02/24 00:00:00",38,"Nordrhein-Westfalen","2020-02-24",131,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,24feb2020,1,2,2020,24,"Nordrhein-Westfalen",0,38,3.637586,,,,0,0,0,0,0,0,0
"Nordrhein-Westfalen","2020/02/25 00:00:00",54,"Nordrhein-Westfalen","2020-02-25",185,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Nordrhein-Westfalen",0,54,3.988984,.351398,,,0,0,0,0,0,0,0
"Nordrhein-Westfalen","2020/02/26 00:00:00",92,"Nordrhein-Westfalen","2020-02-26",277,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Nordrhein-Westfalen",0,92,4.521789,.5328045,,,1,0,0,0,0,0,0
"Nordrhein-Westfalen","2020/02/27 00:00:00",95,"Nordrhein-Westfalen","2020-02-27",372,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Nordrhein-Westfalen",0,95,4.553877,.0320883,,,1,0,0,0,0,0,0
"Nordrhein-Westfalen","2020/02/28 00:00:00",106,"Nordrhein-Westfalen","2020-02-28",478,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Nordrhein-Westfalen",0,106,4.663439,.1095624,,,1,0,0,0,0,0,1
"Nordrhein-Westfalen","2020/02/29 00:00:00",71,"Nordrhein-Westfalen","2020-02-29",549,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Nordrhein-Westfalen",0,71,4.26268,,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/01 00:00:00",94,"Nordrhein-Westfalen","2020-03-01",643,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Nordrhein-Westfalen",0,94,4.543295,.2806149,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/02 00:00:00",88,"Nordrhein-Westfalen","2020-03-02",731,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Nordrhein-Westfalen",0,88,4.477337,,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/03 00:00:00",93,"Nordrhein-Westfalen","2020-03-03",824,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Nordrhein-Westfalen",0,93,4.532599,.0552626,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/04 00:00:00",129,"Nordrhein-Westfalen","2020-03-04",953,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Nordrhein-Westfalen",0,129,4.859812,.3272128,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/05 00:00:00",131,"Nordrhein-Westfalen","2020-03-05",1084,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Nordrhein-Westfalen",0,131,4.875197,.0153852,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/06 00:00:00",169,"Nordrhein-Westfalen","2020-03-06",1253,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Nordrhein-Westfalen",0,169,5.129899,.2547011,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/07 00:00:00",239,"Nordrhein-Westfalen","2020-03-07",1492,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Nordrhein-Westfalen",0,239,5.476463,.3465648,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/08 00:00:00",298,"Nordrhein-Westfalen","2020-03-08",1790,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Nordrhein-Westfalen",0,298,5.697093,.2206302,,,1,0,1,0,0,0,1
"Nordrhein-Westfalen","2020/03/09 00:00:00",420,"Nordrhein-Westfalen","2020-03-09",2210,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Nordrhein-Westfalen",0,420,6.040255,.3431611,,,1,0,1,0,1,0,1
"Nordrhein-Westfalen","2020/03/10 00:00:00",551,"Nordrhein-Westfalen","2020-03-10",2761,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Nordrhein-Westfalen",0,551,6.311735,.2714801,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/11 00:00:00",712,"Nordrhein-Westfalen","2020-03-11",3473,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Nordrhein-Westfalen",0,712,6.568078,.2563434,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/12 00:00:00",733,"Nordrhein-Westfalen","2020-03-12",4206,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Nordrhein-Westfalen",0,733,6.597146,.0290675,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/13 00:00:00",862,"Nordrhein-Westfalen","2020-03-13",5068,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Nordrhein-Westfalen",0,862,6.759255,.1621099,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/14 00:00:00",901,"Nordrhein-Westfalen","2020-03-14",5969,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Nordrhein-Westfalen",0,901,6.803505,.04425,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/15 00:00:00",886,"Nordrhein-Westfalen","2020-03-15",6855,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Nordrhein-Westfalen",0,886,6.786717,,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/16 00:00:00",1210,"Nordrhein-Westfalen","2020-03-16",8065,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Nordrhein-Westfalen",0,1210,7.098376,.3116589,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/17 00:00:00",975,"Nordrhein-Westfalen","2020-03-17",9040,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Nordrhein-Westfalen",0,975,6.882438,,,,1,0,1,1,1,0,1
"Nordrhein-Westfalen","2020/03/18 00:00:00",1029,"Nordrhein-Westfalen","2020-03-18",10069,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Nordrhein-Westfalen",0,1029,6.936343,.053905,,,1,0,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/19 00:00:00",925,"Nordrhein-Westfalen","2020-03-19",10994,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Nordrhein-Westfalen",0,925,6.829794,,,,1,0,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/20 00:00:00",976,"Nordrhein-Westfalen","2020-03-20",11970,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Nordrhein-Westfalen",0,976,6.883462,.0536685,,,1,0,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/21 00:00:00",782,"Nordrhein-Westfalen","2020-03-21",12752,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Nordrhein-Westfalen",0,782,6.661855,,,,1,0,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/22 00:00:00",645,"Nordrhein-Westfalen","2020-03-22",13397,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Nordrhein-Westfalen",0,645,6.46925,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/23 00:00:00",913,"Nordrhein-Westfalen","2020-03-23",14310,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Nordrhein-Westfalen",0,913,6.816736,.3474855,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/24 00:00:00",733,"Nordrhein-Westfalen","2020-03-24",15043,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Nordrhein-Westfalen",0,733,6.597146,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/25 00:00:00",864,"Nordrhein-Westfalen","2020-03-25",15907,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Nordrhein-Westfalen",0,864,6.761573,.1644273,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/26 00:00:00",795,"Nordrhein-Westfalen","2020-03-26",16702,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Nordrhein-Westfalen",0,795,6.678342,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/27 00:00:00",805,"Nordrhein-Westfalen","2020-03-27",17507,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Nordrhein-Westfalen",0,805,6.690842,.0124998,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/28 00:00:00",717,"Nordrhein-Westfalen","2020-03-28",18224,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Nordrhein-Westfalen",0,717,6.575076,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/29 00:00:00",536,"Nordrhein-Westfalen","2020-03-29",18760,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Nordrhein-Westfalen",0,536,6.284134,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/30 00:00:00",828,"Nordrhein-Westfalen","2020-03-30",19588,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Nordrhein-Westfalen",0,828,6.719013,.4348788,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/03/31 00:00:00",761,"Nordrhein-Westfalen","2020-03-31",20349,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Nordrhein-Westfalen",0,761,6.634634,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/01 00:00:00",830,"Nordrhein-Westfalen","2020-04-01",21179,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Nordrhein-Westfalen",0,830,6.721426,.086792,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/02 00:00:00",857,"Nordrhein-Westfalen","2020-04-02",22036,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Nordrhein-Westfalen",0,857,6.753438,.0320125,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/03 00:00:00",898,"Nordrhein-Westfalen","2020-04-03",22934,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Nordrhein-Westfalen",0,898,6.80017,.0467319,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/04 00:00:00",613,"Nordrhein-Westfalen","2020-04-04",23547,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Nordrhein-Westfalen",0,613,6.418365,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/05 00:00:00",540,"Nordrhein-Westfalen","2020-04-05",24087,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Nordrhein-Westfalen",0,540,6.291569,,,,1,1,1,1,1,1,1
"Nordrhein-Westfalen","2020/04/06 00:00:00",780,"Nordrhein-Westfalen","2020-04-06",24867,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Nordrhein-Westfalen",0,780,6.659294,.3677249,,,1,1,1,1,1,1,1
"Rheinland-Pfalz","2020/02/23 00:00:00",1,"Rheinland-Pfalz","2020-02-23",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,23feb2020,0,2,2020,23,"Rheinland-Pfalz",0,,,,,,0,0,0,0,0,0,0
"Rheinland-Pfalz","2020/02/25 00:00:00",2,"Rheinland-Pfalz","2020-02-25",,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Rheinland-Pfalz",0,,,,,,0,0,0,0,0,0,0
"Rheinland-Pfalz","2020/02/26 00:00:00",3,"Rheinland-Pfalz","2020-02-26",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Rheinland-Pfalz",0,,,,,,1,0,0,0,0,0,0
"Rheinland-Pfalz","2020/02/27 00:00:00",2,"Rheinland-Pfalz","2020-02-27",,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Rheinland-Pfalz",0,,,,,,1,0,0,0,0,0,0
"Rheinland-Pfalz","2020/02/28 00:00:00",4,"Rheinland-Pfalz","2020-02-28",12,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Rheinland-Pfalz",0,,,,,,1,0,0,0,0,0,1
"Rheinland-Pfalz","2020/02/29 00:00:00",5,"Rheinland-Pfalz","2020-02-29",17,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Rheinland-Pfalz",0,5,1.609438,,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/01 00:00:00",8,"Rheinland-Pfalz","2020-03-01",25,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Rheinland-Pfalz",0,8,2.079442,.4700036,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/02 00:00:00",10,"Rheinland-Pfalz","2020-03-02",35,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Rheinland-Pfalz",0,10,2.302585,.2231436,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/03 00:00:00",6,"Rheinland-Pfalz","2020-03-03",41,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Rheinland-Pfalz",0,6,1.791759,,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/04 00:00:00",6,"Rheinland-Pfalz","2020-03-04",47,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Rheinland-Pfalz",0,6,1.791759,0,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/05 00:00:00",8,"Rheinland-Pfalz","2020-03-05",55,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Rheinland-Pfalz",0,8,2.079442,.2876821,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/06 00:00:00",12,"Rheinland-Pfalz","2020-03-06",67,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Rheinland-Pfalz",0,12,2.484907,.4054651,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/07 00:00:00",25,"Rheinland-Pfalz","2020-03-07",92,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Rheinland-Pfalz",0,25,3.218876,.7339692,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/08 00:00:00",40,"Rheinland-Pfalz","2020-03-08",132,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Rheinland-Pfalz",0,40,3.688879,.4700036,,,1,0,1,0,0,0,1
"Rheinland-Pfalz","2020/03/09 00:00:00",51,"Rheinland-Pfalz","2020-03-09",183,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Rheinland-Pfalz",0,51,3.931826,.2429461,,,1,0,1,0,1,0,1
"Rheinland-Pfalz","2020/03/10 00:00:00",72,"Rheinland-Pfalz","2020-03-10",255,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Rheinland-Pfalz",0,72,4.276666,.3448405,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/11 00:00:00",98,"Rheinland-Pfalz","2020-03-11",353,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Rheinland-Pfalz",0,98,4.584968,.3083014,,,1,0,1,1,1,0,1
"Rheinland-Pfalz","2020/03/12 00:00:00",130,"Rheinland-Pfalz","2020-03-12",483,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Rheinland-Pfalz",0,130,4.867535,.282567,,,1,0,1,1,1,0,1
