date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,home_isolation,cum_confirmed_cases_imputed,testing_change_irn_13mar2020,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2
2020-03-05,Alborz,IRN,127,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,05mar2020,4,3,2020,5,Alborz,0,NA,4.844187,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.36127486,-0.01635935,0.0078641,IRN,0.6545324,1,1,1,1,0,236,0,1,0,1,0
2020-03-06,Alborz,IRN,256,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Alborz,0,NA,5.545177,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.31652795,-0.01635935,0.09906877,IRN,0.7009902,1,1,1,1,0,365,0,1,0,1,0
2020-03-07,Alborz,IRN,259,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Alborz,0,NA,5.556828,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.25903356,-0.01635935,-0.01470935,IRN,0.0116506,1,1,1,1,0,368,0,1,0,1,0
2020-03-08,Alborz,IRN,261,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Alborz,0,NA,5.56452,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.25778154,-0.01635935,-0.0199196,IRN,0.0076923,1,1,1,1,0,370,0,1,0,1,0
2020-03-09,Alborz,IRN,261,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Alborz,0,NA,5.56452,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.27103013,-0.01635935,-0.01436335,IRN,0,1,1,1,1,0,370,0,1,0,1,0
2020-03-10,Alborz,IRN,293,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Alborz,0,NA,5.680172,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13845836,-0.01635935,-0.03128304,IRN,0.1156521,1,1,1,1,0,402,0,1,0,1,0
2020-03-11,Alborz,IRN,338,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Alborz,0,NA,5.823046,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0876344,-0.01635935,-0.05488579,IRN,0.1428733,1,1,1,1,0,447,0,1,0,1,0
2020-03-12,Alborz,IRN,412,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Alborz,0,NA,6.021023,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09528003,-0.01635935,0.0078641,IRN,0.1979775,1,1,1,1,0,521,0,1,0,1,0
2020-03-13,Alborz,IRN,418,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Alborz,0,NA,6.035481,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.14150209,-0.01635935,0.09906877,IRN,0.0144582,1,1,1,1,1,527,1,1,0,1,1
2020-03-14,Alborz,IRN,552,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Alborz,0,NA,6.313548,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.16098476,-0.01635935,-0.01470935,IRN,0.2780666,1,1,1,1,1,661,0,1,0,1,1
2020-03-15,Alborz,IRN,619,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Alborz,0,NA,6.428105,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00268565,-0.01635935,-0.0199196,IRN,0.1145573,1,1,1,1,1,728,0,1,0,1,1
2020-03-16,Alborz,IRN,668,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Alborz,0,NA,6.504288,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.04124503,-0.01635935,-0.01436335,IRN,0.0761828,1,1,1,1,1,777,0,1,0,1,1
2020-03-17,Alborz,IRN,784,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Alborz,0,NA,6.664409,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05961278,-0.01635935,-0.03128304,IRN,0.160121,1,1,1,1,1,893,0,1,0,1,1
2020-03-18,Alborz,IRN,860,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Alborz,0,NA,6.756932,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01561766,-0.01635935,-0.05488579,IRN,0.0925231,1,1,1,1,1,969,0,1,0,1,1
2020-03-19,Alborz,IRN,921,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Alborz,0,NA,6.82546,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07112762,-0.01635935,0.0078641,IRN,0.0685277,1,1,1,1,1,1030,0,1,0,1,1
2020-03-20,Alborz,IRN,1016,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Alborz,0,NA,6.923629,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13269114,-0.01635935,0.09906877,IRN,0.0981688,1,1,1,1,1,1125,0,1,0,1,1
2020-03-21,Alborz,IRN,1071,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Alborz,0,NA,6.976348,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06436275,-0.01635935,-0.01470935,IRN,0.0527191,1,1,1,1,1,1180,0,1,0,1,1
2020-03-22,Alborz,IRN,1131,NA,NA,NA,NA,NA,NA,2712400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Alborz,0,NA,7.030858,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05736198,-0.01635935,-0.0199196,IRN,0.0545096,1,1,1,1,1,1240,0,1,0,1,1
2020-03-06,Ardebil,IRN,37,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,06mar2020,5,3,2020,6,Ardebil,0,NA,3.610918,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01840937,-0.06640962,0.09906877,IRN,0.3528214,1,1,1,1,0,37,0,1,0,1,0
2020-03-07,Ardebil,IRN,38,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Ardebil,0,NA,3.637586,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.19396555,-0.06640962,-0.01470935,IRN,0.0266683,1,1,1,1,0,38,0,1,0,1,0
2020-03-08,Ardebil,IRN,47,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Ardebil,0,NA,3.850147,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00286224,-0.06640962,-0.0199196,IRN,0.2125614,1,1,1,1,0,47,0,1,0,1,0
2020-03-09,Ardebil,IRN,69,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Ardebil,0,NA,4.234107,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.16297919,-0.06640962,-0.01436335,IRN,0.3839591,1,1,1,1,0,69,0,1,0,1,0
2020-03-10,Ardebil,IRN,88,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Ardebil,0,NA,4.477337,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03917017,-0.06640962,-0.03128304,IRN,0.2432303,1,1,1,1,0,88,0,1,0,1,0
2020-03-11,Ardebil,IRN,89,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Ardebil,0,NA,4.488636,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.16915781,-0.06640962,-0.05488579,IRN,0.0112996,1,1,1,1,0,89,0,1,0,1,0
2020-03-12,Ardebil,IRN,103,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Ardebil,0,NA,4.634729,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09711489,-0.06640962,0.0078641,IRN,0.1460924,1,1,1,1,0,103,0,1,0,1,0
2020-03-13,Ardebil,IRN,118,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Ardebil,0,NA,4.770685,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03004581,-0.06640962,0.09906877,IRN,0.1359558,1,1,1,1,1,118,1,1,0,1,1
2020-03-14,Ardebil,IRN,151,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Ardebil,0,NA,5.01728,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1795633,-0.06640962,-0.01470935,IRN,0.2465949,1,1,1,1,1,151,0,1,0,1,1
2020-03-15,Ardebil,IRN,151,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Ardebil,0,NA,5.01728,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06182135,-0.06640962,-0.0199196,IRN,0,1,1,1,1,1,151,0,1,0,1,1
2020-03-16,Ardebil,IRN,181,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Ardebil,0,NA,5.198497,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11383959,-0.06640962,-0.01436335,IRN,0.1812172,1,1,1,1,1,181,0,1,0,1,1
2020-03-17,Ardebil,IRN,200,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Ardebil,0,NA,5.298317,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0493627,-0.06640962,-0.03128304,IRN,0.0998206,1,1,1,1,1,200,0,1,0,1,1
2020-03-18,Ardebil,IRN,210,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Ardebil,0,NA,5.347107,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02193481,-0.06640962,-0.05488579,IRN,0.04879,1,1,1,1,1,210,0,1,0,1,1
2020-03-19,Ardebil,IRN,226,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Ardebil,0,NA,5.420535,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01617737,-0.06640962,0.0078641,IRN,0.0734277,1,1,1,1,1,226,0,1,0,1,1
2020-03-20,Ardebil,IRN,261,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Ardebil,0,NA,5.56452,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03682445,-0.06640962,0.09906877,IRN,0.1439853,1,1,1,1,1,261,0,1,0,1,1
2020-03-21,Ardebil,IRN,267,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Ardebil,0,NA,5.587249,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.04430316,-0.06640962,-0.01470935,IRN,0.0227284,1,1,1,1,1,267,0,1,0,1,1
2020-03-22,Ardebil,IRN,286,NA,NA,NA,NA,NA,NA,1270420,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Ardebil,0,NA,5.655992,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00692188,-0.06640962,-0.0199196,IRN,0.0687432,1,1,1,1,1,286,0,1,0,1,1
2020-03-09,Bushehr,IRN,11,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Bushehr,0,NA,2.397895,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13119265,0.05039327,-0.01436335,IRN,0.0953102,1,1,1,1,0,11,0,1,1,1,0
2020-03-10,Bushehr,IRN,18,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Bushehr,0,NA,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.28289329,0.05039327,-0.03128304,IRN,0.4924765,1,1,1,1,0,18,0,1,1,1,0
2020-03-11,Bushehr,IRN,18,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Bushehr,0,NA,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.18598042,0.05039327,-0.05488579,IRN,0,1,1,1,1,0,18,0,1,1,1,0
2020-03-12,Bushehr,IRN,21,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Bushehr,0,NA,3.044523,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09457958,0.05039327,0.0078641,IRN,0.1541507,1,1,1,1,0,21,0,1,1,1,0
2020-03-13,Bushehr,IRN,21,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Bushehr,0,NA,3.044523,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.111433,0.05039327,0.09906877,IRN,0,1,1,1,1,1,21,1,1,1,1,1
2020-03-14,Bushehr,IRN,28,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Bushehr,0,NA,3.332205,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.21512745,0.05039327,-0.01470935,IRN,0.2876821,1,1,1,1,1,28,0,1,1,1,1
2020-03-15,Bushehr,IRN,34,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Bushehr,0,NA,3.526361,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.12681158,0.05039327,-0.0199196,IRN,0.1941559,1,1,1,1,1,34,0,1,1,1,1
2020-03-16,Bushehr,IRN,38,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Bushehr,0,NA,3.637586,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.038325,0.05039327,-0.01436335,IRN,0.1112256,1,1,1,1,1,38,0,1,1,1,1
2020-03-17,Bushehr,IRN,42,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Bushehr,0,NA,3.73767,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.04410267,0.05039327,-0.03128304,IRN,0.1000836,1,1,1,1,1,42,0,1,1,1,1
2020-03-18,Bushehr,IRN,46,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Bushehr,0,NA,3.828641,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05859354,0.05039327,-0.05488579,IRN,0.0909717,1,1,1,1,1,46,0,1,1,1,1
2020-03-19,Bushehr,IRN,54,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Bushehr,0,NA,3.988984,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06521464,0.05039327,0.0078641,IRN,0.1603427,1,1,1,1,1,54,0,1,1,1,1
2020-03-20,Bushehr,IRN,55,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Bushehr,0,NA,4.007333,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.16798356,0.05039327,0.09906877,IRN,0.0183492,1,1,1,1,1,55,0,1,1,1,1
2020-03-21,Bushehr,IRN,55,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Bushehr,0,NA,4.007333,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0725546,0.05039327,-0.01470935,IRN,0,1,1,1,1,1,55,0,1,1,1,1
2020-03-22,Bushehr,IRN,55,NA,NA,NA,NA,NA,NA,1163400,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Bushehr,0,NA,4.007333,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06734435,0.05039327,-0.0199196,IRN,0,1,1,1,1,1,55,0,1,1,1,1
2020-03-07,Chahar Mahall and Bakhtiari,IRN,16,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,07mar2020,6,3,2020,7,Chahar Mahall and Bakhtiari,0,NA,2.772589,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.05691294,0.01468069,-0.01470935,IRN,0.1335313,1,1,1,1,0,16,0,1,1,1,0
2020-03-08,Chahar Mahall and Bakhtiari,IRN,21,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,08mar2020,0,3,2020,8,Chahar Mahall and Bakhtiari,0,NA,3.044523,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.08669977,0.01468069,-0.0199196,IRN,0.2719338,1,1,1,1,0,21,0,1,1,1,0
2020-03-09,Chahar Mahall and Bakhtiari,IRN,26,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,09mar2020,1,3,2020,9,Chahar Mahall and Bakhtiari,0,NA,3.258096,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02278365,0.01468069,-0.01436335,IRN,0.2135739,1,1,1,1,0,26,0,1,1,1,0
2020-03-10,Chahar Mahall and Bakhtiari,IRN,37,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,10mar2020,2,3,2020,10,Chahar Mahall and Bakhtiari,0,NA,3.610918,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.17895076,0.01468069,-0.03128304,IRN,0.3528214,1,1,1,1,0,37,0,1,1,1,0
2020-03-11,Chahar Mahall and Bakhtiari,IRN,38,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,11mar2020,3,3,2020,11,Chahar Mahall and Bakhtiari,0,NA,3.637586,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.12359953,0.01468069,-0.05488579,IRN,0.0266683,1,1,1,1,0,38,0,1,1,1,0
2020-03-12,Chahar Mahall and Bakhtiari,IRN,49,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,12mar2020,4,3,2020,12,Chahar Mahall and Bakhtiari,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.04121635,0.01468069,0.0078641,IRN,0.2542341,1,1,1,1,0,49,0,1,1,1,0
2020-03-13,Chahar Mahall and Bakhtiari,IRN,49,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,13mar2020,5,3,2020,13,Chahar Mahall and Bakhtiari,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07572042,0.01468069,0.09906877,IRN,0,1,1,1,1,1,49,1,1,1,1,1
2020-03-14,Chahar Mahall and Bakhtiari,IRN,49,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14mar2020,6,3,2020,14,Chahar Mahall and Bakhtiari,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03684202,0.01468069,-0.01470935,IRN,0,1,1,1,1,1,49,0,1,1,1,1
2020-03-15,Chahar Mahall and Bakhtiari,IRN,49,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,15mar2020,0,3,2020,15,Chahar Mahall and Bakhtiari,0,NA,3.89182,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03163177,0.01468069,-0.0199196,IRN,0,1,1,1,1,1,49,0,1,1,1,1
2020-03-16,Chahar Mahall and Bakhtiari,IRN,52,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,16mar2020,1,3,2020,16,Chahar Mahall and Bakhtiari,0,NA,3.951244,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02223542,0.01468069,-0.01436335,IRN,0.0594234,1,1,1,1,1,52,0,1,1,1,1
2020-03-17,Chahar Mahall and Bakhtiari,IRN,54,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,17mar2020,2,3,2020,17,Chahar Mahall and Bakhtiari,0,NA,3.988984,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01747213,0.01468069,-0.03128304,IRN,0.0377405,1,1,1,1,1,54,0,1,1,1,1
2020-03-18,Chahar Mahall and Bakhtiari,IRN,58,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,18mar2020,3,3,2020,18,Chahar Mahall and Bakhtiari,0,NA,4.060443,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.07479323,0.01468069,-0.05488579,IRN,0.0714588,1,1,1,1,1,58,0,1,1,1,1
2020-03-19,Chahar Mahall and Bakhtiari,IRN,61,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,19mar2020,4,3,2020,19,Chahar Mahall and Bakhtiari,0,NA,4.110874,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0089847,0.01468069,0.0078641,IRN,0.0504308,1,1,1,1,1,61,0,1,1,1,1
2020-03-20,Chahar Mahall and Bakhtiari,IRN,64,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,20mar2020,5,3,2020,20,Chahar Mahall and Bakhtiari,0,NA,4.158883,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10261075,0.01468069,0.09906877,IRN,0.0480094,1,1,1,1,1,64,0,1,1,1,1
2020-03-21,Chahar Mahall and Bakhtiari,IRN,66,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,21mar2020,6,3,2020,21,Chahar Mahall and Bakhtiari,0,NA,4.189655,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00607029,0.01468069,-0.01470935,IRN,0.0307717,1,1,1,1,1,66,0,1,1,1,1
2020-03-22,Chahar Mahall and Bakhtiari,IRN,68,NA,NA,NA,NA,NA,NA,947763,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,22mar2020,0,3,2020,22,Chahar Mahall and Bakhtiari,0,NA,4.219508,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0017789,0.01468069,-0.0199196,IRN,0.0298529,1,1,1,1,1,68,0,1,1,1,1
