areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,adm1_name,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local
region,West Midlands,E12000005,2020-03-27,279,2298,West Midlands,2298,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,West Midlands,E12000005,2020-03-26,313,2019,West Midlands,2019,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,West Midlands,E12000005,2020-03-25,240,1706,West Midlands,1706,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,West Midlands,E12000005,2020-03-24,250,1466,West Midlands,1466,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,West Midlands,E12000005,2020-03-23,240,1216,West Midlands,1216,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,West Midlands,E12000005,2020-03-22,111,976,West Midlands,976,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,1,1
region,West Midlands,E12000005,2020-03-21,125,865,West Midlands,865,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,West Midlands,E12000005,2020-03-20,151,740,West Midlands,740,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0
region,West Midlands,E12000005,2020-03-19,123,589,West Midlands,589,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,1,0
region,West Midlands,E12000005,2020-03-18,99,466,West Midlands,466,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,1,0
region,West Midlands,E12000005,2020-03-17,69,367,West Midlands,367,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,1,0
